%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_RC_9    DAKOTA_EP_1    DAKOTA_EP_2    DAKOTA_EP_3    DAKOTA_EP_4       obj_fn_1       obj_fn_2       obj_fn_3 
2613         NO_ID       2.204795       1.735363       2.043435       1.994207       1.929225       2.288981       2.347477       2.193838    2.079733844       5.887697       1.384309        2.22386         1.4563  0.00133692504 0.0001234507246 0.001546379583 
2614         NO_ID       2.204891       1.687107    1.648196264       1.943039       1.997773       2.280563       2.347861       2.229359        1.71092       5.178067       0.295013       2.236148       1.457964 0.001220950584  0.00141376605 8.380887516e-05 
2615         NO_ID       2.204947       1.735397       1.716441       2.115635       1.895421       2.298605       2.459759       1.993903       1.712497       4.940563       0.996039       2.293492       1.444292 0.001339484411 8.578508406e-05  0.00109141819 
2616         NO_ID       2.204947       1.808707       2.025987       1.870301       1.878977       2.406457       2.346167        2.22198       1.744239       7.278827       0.975703        3.44618       1.392416 0.001471158161 0.001012157116 0.000526559007 
2617         NO_ID       2.204987       1.784451       2.179074       1.944959       1.997805       2.318995       2.454229       2.229615    1.792116697       5.198243       0.296785       2.236148       4.045484    0.001322444  0.01458797904  0.01265204643 
2618         NO_ID       2.205011       1.721061       1.630722       1.939839       1.899581       2.294701       2.455869       2.131375       1.743729       2.606803       0.306771        2.26226       1.935812  0.01265798007 0.002437274367 0.001087538133 
2619         NO_ID       2.205013       1.691875       2.180058       1.943935       1.928157       2.276679       2.422749       2.229663       1.710449       5.183415       0.996711       2.292212       1.474988 0.001193282109 0.001079788545 0.0003228504126 
2620         NO_ID       2.205017       1.794773       2.035423       2.240989       2.390708       2.437235     2.38429113       1.966191       1.988791       2.196089       0.307792       3.956452       3.972519  0.08871253681 0.0003163170488 0.0003227984423 
2621         NO_ID       2.205523       1.686147       2.110426       1.990873       1.899469       2.289679       2.458325       2.255975        1.75344       5.209811       0.307031       2.293476       1.313196 0.001238503351 0.001220153876 0.0001681260339 
2622         NO_ID       2.209113       1.926795       1.845765       2.198232        2.39118       2.403675       2.349119       1.967005          2.118       3.109381       4.077394         1.6005       5.508775 0.002015863882 0.001838168324 0.0007147959917 
2623         NO_ID    2.209120935       1.686221       2.044127       1.993343    1.903955624       2.296749    2.456669297       2.131375       1.725189       4.325627       0.307921       1.764836       1.444524 0.001369817234 0.001257342557 1.128819444e-05 
2624         NO_ID    2.209560062       1.797825       1.960449       2.145756       2.161324       2.406459       2.411583       1.966237       2.006391       2.582265       0.303952       1.639908       4.046631  0.03489948767 0.0006363057756 0.0002956352753 
2625         NO_ID       2.210139       1.915521       1.847865       1.976926       2.391084       2.133009       2.193364       1.936573       1.990218       4.725498       3.976018       0.190434       1.563269 0.001447715359 4.13379096e-05 0.001177238553 
2626         NO_ID       2.210777       1.797781       1.986049       2.377188        2.37906       2.406443    2.342456314       1.966061       2.014135       2.615033       0.307024       1.607141       4.045479  0.06761346277 5.173430578e-05 0.001004891897 
2627         NO_ID       2.210809       1.686209       2.175133       1.980465       1.895629       2.295441       2.444653       2.231967       1.710048       5.207707       0.996039       2.293492       1.317548 0.001216181953 0.0008910873935 0.0003979908698 
2628         NO_ID       2.210809    1.761418032       1.978881       2.229724       2.391572       2.406451       2.349375       1.962089       2.005943       2.606841       0.307024       2.759456       4.045479   0.1077947145 0.0001502156362 0.0008174088772 
2629         NO_ID       2.210809       1.797797       1.978881       2.229724       2.391572       2.406451       2.349375       1.962089       2.005943       2.606841       0.307024    2.637639502       4.045479  0.06774022585 0.0006210284725 0.0009228372183 
2630         NO_ID       2.210865       1.695363       2.076378       1.992671       1.900045       2.286471       2.447317       2.131375       1.729585       4.331443       0.996039       2.289396       1.444524 0.001174980298  0.00119044036 0.0004448897752 
2631         NO_ID       2.211025       1.648355       1.972741       2.205656       2.390976    2.468576797       2.346167       1.959069       2.268124       1.013381       0.959424       1.508836       5.733031   0.3530857591 5.617423164e-05 0.0005790577171 
2632         NO_ID       2.211027       1.715939       2.021889       1.886173       1.927205       2.406451       2.444343    2.249762566       1.727415       4.751584       0.304087        3.60554       1.456936 0.001083883636 0.001565515144 0.0001745036235 
2633         NO_ID       2.211065       1.928837       1.976833       2.105052       2.267687         2.4436       2.346175       1.966237       2.004919       2.612985       0.307024       1.508581       4.045479 0.002112735968 0.001329493504 4.945391654e-05 
2634         NO_ID       2.211155       1.732227       2.067003       1.943631       1.997469       2.296873       2.392125        2.06454       1.743799       4.703993       0.307911        3.73708          1.555 0.001103476245 0.001606278998 9.484785541e-06 
2635         NO_ID       2.211161       1.724407       1.976833       2.205829    2.397054674       2.406975       2.346303       1.966189       2.006065       2.606841       0.307024       1.639716       3.783335   0.1654453802 4.020641687e-05  0.00140803669 
2636         NO_ID       2.211161       1.797765       1.975871       2.205662       2.391084       2.395187       2.390079       1.704045       2.005943       2.605689       0.308048       1.649908       4.045487  0.06806341909  0.01234725343  0.01032913658 
2637         NO_ID       2.211161       1.797765       1.976833        2.20566    2.385447113       2.406451    2.363512852       1.966189       2.005943       2.606841       0.307024       1.508389       4.045479  0.06807053494 0.0006321368917 0.0002589918512 
2638         NO_ID       2.211161       1.797765       1.976833        2.20566       2.391084       2.406451       2.346303       1.966189    1.978311702       2.606841       0.307024       1.508389       4.045479  0.06807053494 0.001495300212 3.57922121e-05 
2639         NO_ID       2.211161       1.797765       1.976833       2.238852       2.340723       2.406515       2.346303       1.966205       2.005943       2.606841       0.307024       1.508773       4.045479  0.06807030538 0.0004168284519 0.0002122293679 
2640         NO_ID       2.211161       1.797837       1.972481       2.199516       2.370764       2.406451       2.346175       1.969773       2.006071       2.612985       0.307024       1.639908    3.894340035  0.05911870842 0.0006346967327 0.001018551436 
2641         NO_ID       2.211161       1.797837       1.972481       2.199516       2.370764       2.406451       2.346175       1.969773       2.006071       2.612985       0.307024    2.284611284       4.045479  0.05891197969 0.0009790985984 0.0004655155059 
2642         NO_ID       2.211161       1.843141       1.993273       2.148316       2.390572        2.43836       2.346799       1.780261       2.023351       2.574073         0.2804       1.759718       4.045479  0.00301096365 0.005734857213 0.005013834899 
2643         NO_ID       2.211165       1.787081       1.976969       2.234844       2.378428       2.396819       2.349879       1.969885       2.023799       3.211889       3.978436       1.698796       4.037991  0.05233451521 0.002023917538 0.003444665727 
2644         NO_ID       2.211193        1.86645       1.976865       2.096422        2.39515       2.406498       2.354367       1.966237       2.018353       5.525241   0.4862278507        1.64042       3.779247 0.001836303993 4.245493547e-05 0.001376098748 
2645         NO_ID       2.211283       1.686149       2.047615       1.996511       1.895565       2.316441       2.447317       2.128852       1.736561       5.757977       4.132551       2.191092       0.049068 0.001714290694 0.007332119952 0.009567972016 
2646         NO_ID       2.211289       1.793278       1.976833       2.203436       2.385445       2.406419       2.346175       1.966221       2.005943       2.612985       0.307024       1.639524       3.783335  0.06770208434 3.897546384e-06 0.001091987699 
2647         NO_ID       2.211321    1.751774813       1.976893         2.3915       2.391052       2.406451       2.354519       1.969823       2.006071    2.394540066          0.306        1.64042       3.783341   0.1321069042 1.773418545e-05 0.001457501631 
2648         NO_ID       2.211321       1.797837    1.972488724       2.197708    2.337996896       2.406451       2.346175       1.969821     1.97843007       2.612985       0.307024    1.472933918       3.783335   0.0591966707 0.0005522612486 0.0005694800156 
2649         NO_ID       2.211321       1.797837    1.972488724       2.197708    2.337996896       2.406451       2.346175       1.969821    1.979595572       2.612985       0.307024       1.639908       3.783335  0.05911870842 0.0008508720766 0.0001115866294 
2650         NO_ID       2.211321       1.797837       1.976833       2.197708    2.393366622       2.406451       2.346175       1.969821       2.006071    2.680454406    0.251581665    1.420919384       3.783335  0.05599107712 0.0002856054104 0.0007850876535 
2651         NO_ID       2.211321       1.797837    2.045158152       2.197708       2.391052       2.406451       2.346175       1.969821    2.027146165       2.612985       0.307024       1.639908       3.783335  0.05911870842 0.0004249139468  0.00153611544 
2652         NO_ID       2.211321       1.848319       1.976833       2.107596    2.274139286       2.372339       2.346175       1.969821       2.006065       2.612985       0.305256    1.133430581       3.783335 0.002502159655 0.0004574589362 0.0007691977205 
2653         NO_ID       2.211321       1.848319       1.976833       2.107596     2.29818193       2.372339       2.346175    1.950442141       2.006065       2.612985       0.305256       1.639908       3.783335 0.002228003957 0.0005575481275 0.001028087994 
2654         NO_ID       2.211321       1.964751       1.845849       2.116062       2.122142       2.115834        2.19358        1.96938       1.977729       5.463806        4.07357        1.76433       0.035269 0.001971876711 0.001727102901  0.00335294673 
2655         NO_ID       2.211475       1.715843       2.013747       1.941455       1.882765       2.275369       2.379095       2.100846       1.727401       4.916955       0.567127       3.417508       1.424036  0.00111893888 0.001271961615 0.0001911229115 
2656         NO_ID       2.211507       1.735373       2.043935       1.992921       2.358733       2.296885       2.460863    2.179922793       1.721093       4.325563       0.947061       1.765348        1.40766 0.001348698632 0.001269094163 0.0003146109475 
2657         NO_ID       2.211513       1.684039       1.976993       2.127394       2.378756       2.403251       2.387135       1.958269       2.008957       5.259001       0.470352       1.633252       3.541671   0.0968428747 0.0009671635554 0.002416807071 
2658         NO_ID       2.211539       1.715843       2.026047       1.883613       1.882779       2.406457       2.454391       2.231972       1.743799       5.457619       0.304983       3.605924    2.064299246 0.001132394694 0.003256589117 0.001892571769 
2659         NO_ID       2.211539       1.715843       2.026047       1.883613       1.882779       2.406457       2.454391       2.231972    1.781224772       5.457619       0.304983       3.605924    1.358959099 0.001132394694 0.001602843649 0.0001220850342 
2660         NO_ID       2.211545       1.863299       1.976833        2.11299       2.026284       2.407091       2.347319       1.969309       2.020731       2.605281       0.303952       1.611236       3.783175 0.002160914511 0.0001066138546 0.001237316272 
2661         NO_ID       2.211666       1.982593       2.062411        2.10665       1.895052       2.132907       2.064957    1.706516261       2.185655       4.939926       0.506961       2.834918       0.425899 0.001657934351 0.006607700013 0.008993963886 
2662         NO_ID       2.211673    1.798434069       1.976895       2.260444       2.390572       2.406449       2.344031       1.964189       2.006069       5.311081       0.494416       1.869803       4.045483 0.001983126194 0.0005380293933 0.0005721673155 
2663         NO_ID    2.211857938       1.677586       1.976837        2.19772       2.390976       2.404403       2.346175       1.959837        2.09814       3.110533       0.976208       1.349092       5.601959 0.001693895925 0.001204097865 1.266757401e-05 
2664         NO_ID       2.212073       1.677586       1.976837        2.20092       2.390976       2.404403       2.346175       1.959837       2.229212       3.110533       0.947061       1.896407       5.601959 0.001575979487 0.0008290009787 0.001995375213 
2665         NO_ID       2.212073       1.779907       1.976899         2.2543       2.390668       2.403641       2.344031       1.964141    2.237277751       4.926057        0.50056       1.770731       4.111019 0.001886755861 0.002931538198 0.004543851516 
2666         NO_ID       2.213113       1.751757       1.976895       2.112102       2.379788       2.296749       2.390015       1.969827       2.021943    2.545173397       0.996036       1.623524       4.065703  0.06366373679 0.000436210105 0.001327554114 
2667         NO_ID       2.213113       1.751757       1.976895       2.112102       2.379788       2.296749    2.455196699       1.969827       2.021943       2.610297       0.996036       1.623524       4.065703  0.06071003272 2.390705925e-07 0.001473168525 
2668         NO_ID       2.213139       1.736421       1.718841       1.883615       1.928893       2.570291       2.235199       2.131503       1.724293       5.456626       0.306771       2.759456        1.38052 0.001185782132 0.001396821623 0.0002299646433 
2669         NO_ID       2.213145       1.666754        2.11169       1.870303       1.896477       2.398547       2.455605       2.157727       1.727409       5.202715       0.387967       2.359028       1.358276 0.001160163365 0.001254259992 0.0003017764377 
2670         NO_ID       2.213187       1.619394       1.961297       2.145256        2.39105       2.437171       2.347327       1.894941    1.975495957       3.011589       0.325463        1.75434       5.575079   0.2575646112 0.001190024602 0.002356157679 
2671         NO_ID       2.213203       1.686245       1.998985        2.26006       2.387596       2.412211       2.325975       1.967533       1.970615       0.131705       1.847356       2.288308       4.012071   0.3288679523 0.0005582967196 0.001596747509 
2672         NO_ID       2.213325       1.848311       1.975561       2.107974        2.38302       2.242899       2.347839       1.967981        1.98383       2.197017           0.37        1.61482       4.012711 0.003100041732 0.001282852771 6.474225485e-05 
2673         NO_ID       2.213465       1.848311       1.976833       2.113574       2.378156    2.442676027       2.347743       1.969773    2.029999506       2.197241       0.364368       1.639908       4.045479 0.003090287633 0.0002837059654 0.0006782669403 
2674         NO_ID       2.213625       1.797839       1.976833       2.198604        2.38286       2.405459       2.346719       1.967773    2.010131697       2.465529       0.374608       1.639908       3.783335  0.06628353051 5.990917891e-05 0.0009116895793 
2675         NO_ID       2.213689       1.858551       1.976875       1.949734       2.378156       2.434989       2.327775       1.969769       2.027952       2.459385       0.364336       1.191396       4.038327            100            100            100 
2676         NO_ID       2.213691       1.710339       2.026027       2.199101       1.919387       2.406481       2.328439       2.133636    1.926425408       5.458579       0.506431       3.289076       1.326772   0.0381095933 0.0007532410324 0.0006462878547 
2677         NO_ID       2.213715       1.727203       2.023233       1.930727       1.894797       2.305873        2.42735       2.000284       1.746557       6.788435       1.862974       2.288356        1.58732 0.001411016354 6.048293877e-05 0.001385546523 
2678         NO_ID       2.213761       1.751753       1.976191        2.11209       2.379404       2.298669       2.383999       1.967011       2.284087       2.611129       0.996036       2.287076       3.547047  0.06058187778 0.003528785667 0.004643706038 
2679         NO_ID       2.214227       1.715843       2.061827       1.899135       1.895981       2.312253       2.444631       2.211746       1.737585       4.292841       0.929495       2.232052        1.44974  0.00116930179 0.001559315596 2.641156483e-05 
2680         NO_ID       2.214233       1.768131       1.996289       2.000356        2.37906       2.406429       2.347119       1.941485       2.020723       2.615033       0.306768       2.289125       4.045255  0.03933573467 0.001203963904 0.002398950927 
2681         NO_ID       2.214265       1.753453       1.980991       2.112102        1.89646       2.264409       2.389973       1.969827       2.021943       2.556537       0.832708       1.601252       4.065703  0.08605445811 1.167387003e-05 0.0009306002886 
2682         NO_ID       2.214675       1.736387       1.981017       1.982685       1.895101       2.406457       2.414935        2.28062       1.744229       5.158611       0.305767       3.545892        1.47344 0.001150785197 0.001821914409 0.0001715781261 
2683         NO_ID       2.218222       1.703107       1.982095       1.910239       1.896093       2.305681       2.349047       2.066094        1.91704       4.965107       0.995943       2.288628       3.754085 0.001158332499 0.005013332691 0.003687657801 
2684         NO_ID       2.219347       1.699783       2.042371       1.878305       2.378029       2.400307       2.435263       2.163356       1.758839        5.39212       0.307011         3.9761       1.390752 0.002383615757 0.001092865245 0.0002365579856 
2685         NO_ID       2.219449       1.847939       1.894943       1.983697       1.894793       2.283539       2.411965       2.127263       1.729696       4.915847       0.832375       2.242548        1.67774 0.001353593455 0.002322139603 0.0004995001758 
2686         NO_ID       2.219731       1.708619       2.044035       1.910751       2.031245       2.260073       2.347351       2.098286       1.711945       4.653659       0.633451        3.40938       4.000296 0.001061878674 0.008056299556 0.006804354037 
2687         NO_ID       2.219859       1.702531       1.654403       1.911135       2.030221       2.305673       2.455511       2.098542       1.709409       4.653691       0.053823       3.418868       1.313192 0.001005050226 0.001085878385 0.0002580498887 
2688         NO_ID    2.220248052       1.797765       1.976833    2.233894606    2.385447113       2.406451       2.346303       1.966189       2.005943       2.606841       0.307024       1.508389       4.045479  0.07600665117 0.0008274506072 0.0004636554006 
2689         NO_ID       2.221283        1.66869       1.977861    2.183600427       2.390984       2.406531       2.346175       1.959837       2.116156       2.741893       0.324469       1.639652       5.606055   0.2212955869 0.001266411708 0.0003301504758 
2690         NO_ID       2.221539       1.470034       1.998341        2.21164       2.378376       2.274691       2.345919       1.961117        2.13446       0.599685       0.268133       3.736804       5.606055            100            100            100 
2691         NO_ID       2.221779       1.712775       1.720961       1.942015       1.894955       2.304925       2.418997       2.131055       1.727113       4.940715       0.764499       2.267892         1.3593 0.001163147793 0.001693335103 2.596154237e-06 
2692         NO_ID       2.223457       1.659999       2.037533       2.117057       2.125768       2.406307       2.349151       1.936029       2.249116       2.319493       0.996048       1.765093       5.601959   0.1986322927 0.002202420197 0.003456822457 
2693         NO_ID       2.223529       1.651603       2.037533    2.109889034    2.196141856       2.406307       2.345951       1.960605       2.143708       2.319493        0.83144       1.873381       5.601959   0.2149943648  0.00059233244 0.0006433125524 
2694         NO_ID    2.223596842       1.718915    2.046004101       2.357887       1.919629       2.365492       2.452885       2.122587       1.743217       4.915731       0.472007       2.289396       1.482156  0.05244528727 0.001796361173 0.0002058200872 
2695         NO_ID       2.225853       1.790669        2.04503       2.197964       2.325516       2.406419       2.371903       1.969773       2.006071       3.321791       0.307024       1.639908       3.783335  0.04202898488 0.0002231775574 0.0009315184314 
2696         NO_ID        2.22761    1.534639146       2.068315       2.078322         1.8951       2.034603       2.068829       2.272684       2.185719       4.325526       0.504529       2.293492       0.489901   0.3745731234 5.809793009e-05 0.001819999118 
2697         NO_ID       2.228179       1.703579        2.07553       1.992219       2.027181       2.304959    2.558674682    1.837933256       1.728261       4.325907       0.832215       1.720036       1.383592  0.00125394166 0.004599711274 0.006054638107 
2698         NO_ID    2.228336627       1.716867       2.107966       1.993215       1.895469       2.298003       2.454869       2.195647       1.724343       4.293219       0.471767       3.866612       1.313196  0.00108046004 0.001315502574 0.0003561655692 
2699         NO_ID       2.230707       1.708699       2.031461       1.880669       1.894861       2.411443       2.408727       2.008524       1.726839       4.334176       0.387832       3.663348       1.444328 0.000998197926 0.001125753824 0.0007330956542 
2700         NO_ID       2.237785       1.848009       1.977165       2.223394       2.117068       2.403587       2.346415       1.966749       2.008029       3.368185        0.32392       1.642332       3.769007 0.002147251609 0.000480241521 0.000785024856 
2701         NO_ID       2.244312       1.584786       1.976837       2.211032       2.390954       2.404403       2.411583       1.966237       2.114162       0.685701       0.304464        1.48426       5.601959   0.5042498597 0.002105058635 8.807693975e-05 
2702         NO_ID       2.245987       1.930883       2.041631       1.943535       1.932255       2.406633       2.347351       2.228078       1.722921       6.935803       0.848757       1.057956       1.424036 0.001890274094 0.002730223429 0.000834819338 
2703         NO_ID       2.246163       1.699459       2.012931       1.943503       1.899149    2.219511628       2.346327       2.097262       1.727401       4.915931       0.569163       3.417124       1.424036 0.0009950360216 0.001714650619 0.0002504687147 
2704         NO_ID       2.246163       1.708771       2.012939       1.942991       1.899149       2.296937       2.346327       2.097262       1.724361       4.915803       0.625259    3.029108246       1.449784 0.001034970408 0.001514886222 0.0002613543365 
2705         NO_ID       2.246163      1.7838794       2.012939       1.942991       1.899149       2.296937       2.346327       2.097262       1.724361       4.915803       0.625259       3.418868       1.449784 0.001116287651 0.001951827415 0.0002220885754 
2706         NO_ID       2.246227       1.699459       2.025231       1.885661       1.899163       2.406457       2.421623       2.228388       1.743799       5.456595       0.307019        3.60554        1.42416 0.001022289891 0.002152759873 0.0002631975135 
2707         NO_ID       2.249209       1.848193       1.976833       2.107596       2.321802       2.427891       2.357215       1.967229       2.006385       5.496569       0.469096       1.902052       3.541415 0.001780841476 0.0006323477021 0.001482832844 
2708         NO_ID       2.254165       1.695363    2.156935033       1.944191       1.931965       2.284423       2.553813       2.229359       1.734001       5.178035       0.998107       2.236388       1.444268 0.001134220051 0.002096183086 8.976597596e-05 
2709         NO_ID    2.254203433       1.715879    1.953876898    1.930066295       1.896077       2.406441       2.455607       2.228332       1.726903        5.42416       0.275159       3.581348       1.391276 0.001044936535 0.002237187301 0.0001589493323 
2710         NO_ID       2.256297       1.651603       2.038045       2.074656        2.12884       2.406483       2.345951       1.965949       2.143708       3.761285        0.83144       1.873313       5.601959 0.001251640557 0.002332342398 0.0005137855244 
2711         NO_ID       2.284889       1.790859       1.899069       2.366972       2.390284        2.40654       2.355031       1.910375       2.026551       1.245945        0.98681       1.705956       4.136879   0.1812846669 0.002941708725 0.005040874242 
2712         NO_ID    2.294823986       1.938053       1.944065       2.204124       2.294572       2.404383       2.345279       1.959837       2.008023       2.586245       0.307056       1.759972       3.988135 0.002716934517 0.0005787330159 0.001241131762 
2713         NO_ID       2.314003       1.693923       1.736547       2.110975       1.894973       2.313133       2.456341       2.131023    1.915963576       4.940635       0.763699        2.28862       0.642772  0.03157022179 0.0008403767286 0.001159778683 
2714         NO_ID       2.328264    1.213249942       1.852043       2.074078        1.89509       2.141085       2.160614       2.262139       2.251159       4.355158       4.078173        2.27199       1.457601            100            100            100 
2715         NO_ID       2.331899       1.686151        1.83352       1.974567       1.896461       2.296733       2.349029       2.133679    1.951106485       4.295787       0.855751       1.625816       1.968576 0.001103023348 0.003060754829 0.0005161003702 
2716         NO_ID     2.38627364       1.964751       1.890393       2.116046       2.128526       2.116729       2.190636        1.93751       2.034071       6.623201       4.110194       3.415786       0.038341 0.002049237202 0.003734614091 0.005852975845 
2717         NO_ID       2.392288        1.53013       1.845765       2.200945       2.378688       2.406451       2.378943       1.967213       2.095839       3.131309       0.979924       2.944999       5.602983   0.4128062795 0.0001256239537 0.0004655393257 
2718         NO_ID       2.426459       1.684355       2.062527       1.998847       1.831192       2.316317       2.445781       2.125932       1.724273       4.296219       1.018699       2.879452         1.4499 0.000990872037  0.00224104212 0.0006922646817 
2719         NO_ID       2.426707       1.684355       2.043711       1.998847    1.907697922       2.300189       2.455893       2.133615       1.757041       4.293147       0.997195       2.879452       1.318828 0.0008545852459 0.002161732224 0.0006403701268 
2720         NO_ID       2.430814       1.718981       2.048831       1.916463       1.899053       2.406449       2.346039       2.060702     1.95228786       5.310035       1.018855       3.442676       1.416616 0.0009322703621 0.0007380626811 0.001056190958 
2721         NO_ID       2.434563       1.684115       1.931231       1.943007       1.927821       2.297005       2.451413       2.133423       1.753041       5.177939       0.593611       3.336284       1.449772 0.0007690572667 0.002947517359 0.001230441424 
2722         NO_ID       2.438291       1.684355       2.048531       1.938911       2.124969       2.395069       2.480272       2.229695       1.745847       5.177875       0.832211        3.35382       1.444268 0.0009954631275 0.001785194674 0.0004468737052 
2723         NO_ID       2.438483       1.686403       1.930803       1.984991       1.895593       2.272157       2.480272       2.224543    1.704007761       5.177875     3.30910049        3.35382       1.311148 0.0006530143833 0.009308040283 0.007683523371 
2724         NO_ID    2.445064454       1.989265    1.917233315       2.094558       1.894706       2.149293       2.132438       2.262443       2.218359        4.33903       3.944509        2.28831   0.5776031185 0.001199724996 0.001490920517 7.990420784e-05 
2725         NO_ID    2.447597928       1.703107       2.023055       1.910223       1.899149       2.305137       2.346295       2.064494    1.968496356       4.915955    2.112823713       3.415796    3.757157381 0.0009548790164 0.004186067376 0.002876530642 
2726         NO_ID       2.448136       1.988837       1.868715        1.97987       1.896114       2.149721       2.194196       2.262747       2.215805        4.39151       4.077373       1.195427       0.643025   0.0010300673 0.001408805551 6.598304683e-05 
2727         NO_ID       2.451129       1.681682       1.976837       2.205656       2.390976       2.406451       2.346175       1.966189       2.104252       3.110533       0.963445       1.742308       8.239783   0.1879053217   0.0219686954  0.01970506971 
2728         NO_ID    2.454107117       1.800832       1.814731       2.124454       1.900846       2.149293    2.106691172       2.262443       2.237813       4.425234       4.141117       2.289398       0.264621 0.0009997637351 0.001024964926 0.0007354732975 
2729         NO_ID       2.456665       1.919077       1.851495       2.074078       2.128958       2.166865       2.075477       1.929365        2.00594       5.337686       0.307828       2.288612       0.268965  0.00128608313 0.0009196608117 0.0004835188996 
2730         NO_ID       2.456793       1.917525       1.976921       1.980382       2.129358       2.169045       2.193452       1.933421       2.022839       5.359322       3.453778       2.280426       0.364197 0.001086970903 0.0001913811601 0.001696996139 
2731         NO_ID       2.456921       1.932145       2.043905       1.940246       2.129356       2.001433       2.150356       1.934589       2.005939       4.703474       2.986706       1.639906       0.855405 0.0009683074727 0.0009914310087 9.036323976e-05 
2732         NO_ID       2.458523       1.817291       1.977071       1.946073       2.030222       2.182817       2.152876    1.919782147       1.990807       4.395006       1.979345       3.337962       2.071979 0.0008447169664 0.001835881085 0.002531923551 
2733         NO_ID       2.458649       1.948303       1.847417       2.124158       1.928138       2.117265       2.193388       1.939428       1.986935        5.46992       4.011746       2.551538       0.035625 0.001319966869 0.0003275905137 0.001660619063 
2734         NO_ID       2.458971       1.644913       1.964985       1.992982       1.896076       2.165809       2.145196       1.928277       1.983451       5.310166       0.989382       1.351394       0.588461  0.03956938514 0.0004908287764 0.001788024364 
2735         NO_ID       2.458979       1.925349       1.851199       2.119134       2.126014       2.137705        2.19422       1.933397       1.986932       5.333846     4.82925251       2.289386       1.478341 0.001336846301 0.0007926690368 0.0002438554883 
2736         NO_ID       2.458979       1.925349       1.851199       2.119134       2.126014       2.137705    2.204397474       1.933397       1.986932       5.333846       4.077394       2.289386       1.478341 0.001272374035 0.001023665645 0.0001346640232 
2737         NO_ID       2.458979       1.986935       1.983423       1.973014       2.125854       2.137445       2.148308       2.263983       2.249075       4.915754       3.978442       2.125546       0.558437 0.001143589244 0.002593629024 0.001078620888 
2738         NO_ID       2.459051       1.979283       1.980223       2.109918       2.128926       2.137701       2.190292       2.287535       2.143671       5.456426       3.977162       2.397674       1.482149 0.001329266928 0.002804030743  0.00106986605 
2739         NO_ID       2.459906       1.792641       2.075202       2.124255       1.888927       2.248347       2.357549       1.894053    1.748086277       4.575201       0.929564        2.28426       1.870508 0.0009128960679 0.0001244644964 0.001596608921 
2740         NO_ID       2.459929       1.848319       1.980417       2.107596        2.28929       2.372435       2.345983       1.942173       2.005041       2.614097       0.309112       2.164196       3.783335 0.003098707351 0.0004374190383 0.0009326531173 
2741         NO_ID       2.459929       1.964751    1.842499702    2.076924121        2.12547       2.117273       2.193388    1.941732136       1.988983       5.464918       4.077426       2.288618       0.035269 0.001268440291 0.0001151006411 0.001083542518 
2742         NO_ID       2.459929       1.964751       1.849433       2.116062        2.12547    2.172996303       2.193388    1.941732136       1.988983       5.464918       4.077426       2.288618   0.2382628175 0.001301712777 0.0002272130714 0.0009928282805 
2743         NO_ID       2.459929       1.964767       1.849439       2.109918       2.125494       2.117745        2.19426    1.875356507       1.989047        5.47311       3.454834        3.95645       0.035237 0.001450788982 0.001677205362 0.003196572293 
2744         NO_ID       2.459929       1.964883       1.841247        2.10787       2.116546       2.146353       2.192468       1.929628       1.983415       5.485398        3.46661       3.694306       0.039333 0.001411490401 0.0005315867683 0.0006575307726 
2745         NO_ID       2.459931       1.964749       1.849451       2.117166        1.91937       2.140507       2.357127       2.269307       2.204021       3.624595       4.077373        2.28863       0.428485 0.001356930185  0.00178211582 0.003381025874 
2746         NO_ID       2.460083       1.686219       2.037899       2.099801       2.031246       2.165665        2.15234       1.929641       2.027655       4.915838       0.310521        3.28857       2.011427  0.05028364413 0.000153825227 0.001318039211 
2747         NO_ID       2.461291       1.922449       1.917061       1.972702       2.125502       2.192281       2.185744       1.934373       1.986931       5.440086       3.978438       2.255594       0.036205 0.001117027883 0.0001159368384 0.001246456557 
2748         NO_ID       2.461413       1.917573       1.976921       2.127068       2.124334       2.168553       2.130908       1.967525        1.99826       5.317374       2.502738       1.878962       0.039109 0.001164946333 0.002990367806 0.001528887626 
2749         NO_ID       2.462031       1.920169       1.833097        1.99331       2.125486       2.134681       2.190036       1.937117       2.021751       4.784754       4.143058       2.289642       0.033445 0.001106206261 0.0003069166243 0.001093315108 
2750         NO_ID       2.462059       1.921961       1.916929        1.99235       2.125486       2.145113       2.192084       1.933421       2.021815       4.915962       1.101458       2.229994       0.033445 0.001091464619 0.001481808344 0.0001071474958 
2751         NO_ID       2.462063       1.918377       1.917057       1.972702       2.125486       2.134681       2.194132       1.937117    2.018756715       4.915826        3.97845    2.395703167       0.034149 0.001118124746 0.0002370265122 0.001209254451 
2752         NO_ID       2.463041       1.917123       1.865537       2.112126       2.129422       2.169501       2.127784       1.934371       1.994804       4.257494       0.798546        2.78679       1.449669 0.0009682419258 0.002496989649 0.001237697783 
2753         NO_ID       2.463979       1.848515       1.843339       2.078383       2.121358       2.180209       2.150396       1.934417       2.009463       5.243614       0.897461        2.24137       0.039773 0.001120809549 0.0009957461692 0.0005858615015 
