%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7       obj_fn_1       obj_fn_2       obj_fn_3 
905          NO_ID       2.019159       1.695665       1.878815       1.984591       1.707312       1.780458       1.864874 0.009469907367 0.0005461836261 0.000990944436 
906          NO_ID       2.020213       1.965971        1.96828       1.711288       2.044239       1.963338       1.875771  0.01300488769 0.007800066026 0.005739032617 
907          NO_ID       2.020219    1.835041873       1.731262       1.878767       1.821823    1.784133744       1.822884  0.01288228887 0.002856229456  0.00161305283 
908          NO_ID       2.022395       1.656434       1.753079       1.731085       1.808639       1.747723       1.837556 0.007754141055 0.001139648694 0.002752975393 
909          NO_ID       2.024453    1.861150945       1.943826        1.71135       2.048339       1.736378       1.904247 0.009851308639 0.0006038440657  0.00116701223 
910          NO_ID       2.026471       1.940371       1.877634       1.710576    2.012250557       1.700284       1.904251 0.007834090785 2.825827092e-05 0.001202567146 
911          NO_ID       2.026471       1.940371       1.877634       1.710576       2.048322    1.843883806       1.904251  0.01870292358 0.006780430868  0.00559911763 
912          NO_ID       2.026485       1.677713       1.846019       1.978447       1.701648       1.783962        1.86757 0.009360821583 0.001126740366 0.0003806879183 
913          NO_ID       2.026485       1.970363       1.925474       1.737912       2.069778       1.700476       1.843003   0.0216275444 0.001138892033 7.148469417e-05 
914          NO_ID       2.026485       1.988755       1.977324       1.711242       2.084178        1.71745       1.873707 0.006360114619 0.0008754340387 0.0002350931845 
915          NO_ID       2.026487    1.904333878    1.609431928       1.711288       2.045202        1.71753       1.886251 0.007735472487 0.0002521317993 0.0009823070699 
916          NO_ID       2.026503       1.731884       1.941823       2.071661       2.011015       1.733923       1.979232  0.01143981486 0.0007966366342 0.001487006473 
917          NO_ID       2.026517       1.991059       1.974636       1.710988       2.080058        1.75649       1.843003   0.0157360945 0.003548068445 0.002265123283 
918          NO_ID       2.026519       1.729868    1.673884477        2.06932       2.018647       1.740107       1.974072  0.01156710542 0.0002620790265 0.0008272937606 
919          NO_ID       2.026674       1.730747       1.927524        1.98572       1.742098       1.717513       1.951783  0.01008764081  0.00192527692 0.002730443764 
920          NO_ID       2.026678       1.781107    1.628622498       2.065672       1.831044       1.749579       1.963885  0.01185037144 0.0008395956699 7.964416048e-05 
921          NO_ID       2.026707       1.732796       1.929023       1.977229       2.012551       1.756451     1.87649252  0.01094646584 0.0001762712179 0.0006070502351 
922          NO_ID       2.026805       1.989043    1.733987875       1.711306       2.078457        1.71757       1.875745 0.006360114619 0.0008465975052 0.0002351180104 
923          NO_ID       2.026867    1.684452767       1.781429       1.901901       1.938817        1.78049        1.87033  0.01022098474 0.0006381671591 5.421122235e-05 
924          NO_ID       2.026867    1.711819304       1.781421       1.895757     1.88966538        1.78049        1.87033 0.009405589177 0.0009222581544 0.0001568425594 
925          NO_ID       2.027122       1.708079        1.87154    2.026054864       1.723742    1.754363667       1.918509  0.01015172559 5.213456905e-06 0.0007333936955 
926          NO_ID       2.027122       1.708079        1.87154    2.026054864       1.723742       1.758787    1.962323558  0.01069708994 2.940525025e-05 0.0006886821372 
927          NO_ID       2.027122    1.728100728    1.842864363       2.000332       1.723742       1.758787       1.918509   0.0100352901 0.0001096916986 0.0006855478594 
928          NO_ID       2.027126       1.708211       1.919086    2.067554063        1.83126       1.749579       1.916205   0.0116752079 5.875529374e-05 0.0006556077488 
929          NO_ID       2.027141       1.972627    1.631626867        1.71058       2.069762    1.709258185       1.904243 0.006751247723 0.0006906504076 0.0004661649673 
930          NO_ID       2.027184       1.693883       1.835364       2.000076        1.80771       1.749833       1.908541  0.01103364773 0.0001245046437 0.0008832804435 
931          NO_ID       2.027186       1.708219    1.925044954       2.000076       1.783134    1.761685345       1.919021  0.01084763688 0.0005079650122 0.0002338911941 
932          NO_ID       2.027186       1.726867       1.923716       1.973452       1.783134       1.751321       1.951789  0.01100455704 0.0001103725956 0.0006940362697 
933          NO_ID    2.027186145    1.708210706    1.924984157    2.005372285    1.781085593    1.749315014    1.917229482  0.01073192166 1.719465564e-05 0.0007411207763 
934          NO_ID       2.027205       1.965911       1.970328       1.807032       2.044239        1.70801       1.898235 0.006831709503 0.0006696070199 0.0003764666962 
935          NO_ID       2.028105          1.747       1.872485     1.74936229       1.818383        1.76412       1.804662 0.007424752158 0.000785153086 0.0002272109414 
936          NO_ID       2.028811       1.749968       1.937727       2.020168       2.080448       1.763481        1.97976  0.01227149923 0.0009854493494 0.0002178564997 
937          NO_ID       2.029457       1.704547       1.820341       1.834001       1.704222        1.78553        1.77381 0.008289649025 0.001260598115 0.0003932974384 
938          NO_ID       2.030152        1.76012    1.815056473       2.091181       1.949049       1.764122       1.936096  0.00892356909 0.0009936718232 0.0002046594319 
939          NO_ID       2.030295    1.677319364       1.845535       1.829133       1.703396       1.780506       1.865194 0.008820396455 0.0007289426808 0.0001271374869 
940          NO_ID       2.030423       1.704785    1.871647187       1.927437       1.703396    1.816965749       1.864186 0.009490019322   0.0024215748 0.001684853651 
941          NO_ID       2.030423       1.990579       1.923742       1.727672        2.06981    1.712469842       1.873083 0.006430278253 0.001006309641 0.0003246549127 
942          NO_ID       2.030487       1.679347       1.846047       1.958689       1.703678       1.775044    1.871812847 0.009309693496 0.0006884048536 9.265215631e-05 
943          NO_ID       2.030487       1.679347       1.846047       1.958689    1.707104138       1.775044       1.863602  0.00916393772 0.0006808810901 0.0001030769917 
944          NO_ID       2.031287    1.669516894       1.845535       1.803533       1.703404       1.779482       1.918442 0.009542210729 0.0006938787861 0.0002013815963 
945          NO_ID       2.031319       1.708012       1.920857       2.094571       1.981935       1.750307       1.980134  0.01042832436 0.0002121885826 0.0007075312491 
946          NO_ID       2.032748       1.715128        1.78037       2.086997     1.97668172        1.75225       1.912978 0.008878174837 3.890210395e-05 0.0008360490501 
947          NO_ID       2.032748       1.736632       1.779602       2.087013       1.969753       1.748154       1.913074 0.008171825183 0.0003791256362 0.001228324082 
948          NO_ID       2.032848       1.747896        1.78037        2.07112       1.957977       1.751056       1.912978 0.007118005881 0.0002114150854  0.00058995756 
949          NO_ID       2.032848       1.770328    1.819007095       2.082125       1.969241       1.752246       1.913074 0.008488056469 0.000612643186 0.0002486936742 
950          NO_ID       2.032848        1.77089       1.779654       2.082125       1.832025       1.751222       1.913074   0.0110413221 0.0007082928438 4.321125217e-05 
951          NO_ID       2.032848        1.79756       1.782066       2.082125       1.969241       1.756342       1.913074 0.008300258087 0.0008852517608 1.341006207e-06 
952          NO_ID       2.032944       1.790992       1.798462       2.094477       1.963129        1.75597       1.913072 0.008437252377 0.0007469092175 0.0001276588321 
953          NO_ID       2.034512         1.7693       1.758124       2.075232       1.969241       1.718288       1.929458 0.008413866031 0.001108253029 0.001956606102 
954          NO_ID    2.040766091    1.989011101    1.902404929    1.711288068    2.069778103    1.702011976    1.875771348 0.004887143754 0.000702745252 0.0002883448738 
955          NO_ID     2.04106767       1.679347       1.846047       1.958689       1.703678       1.775044       1.863602 0.009020311925 0.0008879055974 0.0005676460348 
956          NO_ID       2.041715       1.606486       1.741542       1.918811       1.721531        1.75455       1.815084 0.008357306998 0.000485125467 0.0009532213861 
957          NO_ID       2.042711       1.737559       1.823021       1.927479       1.752507       2.054116       1.930977   0.0164102008 0.005285994672 0.006148534798 
958          NO_ID    2.044786735    1.989011101    1.968143629    1.705014731    2.069778103    1.702011976    1.875771348    0.004851104 0.0005817568216 0.0003423516862 
959          NO_ID       2.044795    1.662594778       1.740468       1.929397       1.717397    1.714324396       1.753588 0.006952499774 0.002389498388 0.002904163436 
960          NO_ID       2.045051        1.79487       1.740308       1.935753       1.717395       1.756937        1.82194 0.007027141774 0.001011187986 0.0005651758515 
961          NO_ID       2.045618       1.707955       1.720943       2.069772        1.81711       1.756747        1.88258   0.0108041928 0.000250685974 5.746342342e-05 
962          NO_ID       2.046779       1.649966       1.806655       1.942699       1.815935       1.739589        1.72082 0.009764770679 0.0008291561288 0.001277415354 
963          NO_ID       2.049714       1.692967       1.712947       2.029288       2.005702       1.739564       1.899132 0.009670320424 7.580116551e-05 0.0006173426654 
964          NO_ID       2.049717       1.997203       1.845612       1.735864       2.069762       1.716962       1.881571 0.004498617618 0.001408194361 0.0008053691067 
965          NO_ID       2.049719       1.696492       1.885039       2.070003       2.031424       1.741091       1.983976  0.01064833327 0.0001281665593 0.0005039376691 
966          NO_ID       2.049799       1.737687       1.811373       1.923311       1.899963       2.036236       1.879665  0.01318194562 0.005147410106 0.006804457413 
967          NO_ID       2.049815       1.696748       1.900399       2.023307       2.043463       1.751907       2.078332  0.01216557761 0.0005616289128 0.0001408194695 
968          NO_ID        2.05093       1.709011       1.711091       2.009324        2.03107        1.75854        1.90814  0.01079387127 0.0006112668109 0.0001887128887 
969          NO_ID       2.050931       1.989075       1.968144       1.807032       2.069778    1.844663259       1.875387  0.01486213174 0.007203464203 0.007535652346 
970          NO_ID       2.050939       1.672926       1.687734       1.910363    1.730795087       1.758661       1.824244 0.008399018438 0.0002448774181 0.0002710308339 
971          NO_ID       2.050939       1.672926       1.687734       1.910363    1.737704374    1.752989789       1.824244 0.008399018438 0.0002448774181 0.0002710308339 
972          NO_ID       2.051024       1.650104       1.779654       2.082125    1.753403979       1.751222       1.913074  0.01022880048 0.0002147886778 9.919586623e-05 
973          NO_ID       2.051024       1.660856       1.779602       2.082125       1.911897       1.752246       1.913074  0.01921189742 0.0007312576849 0.0003944973599 
974          NO_ID       2.051063       1.731852       1.863999       2.094457       2.006143       1.739595       1.979898  0.01015031237 0.0003101542214 0.000186119836 
975          NO_ID       2.051095         1.7319       1.863935       2.075469       2.012511       1.740579        1.98192  0.01058373194 0.0003253974714 0.0001349783534 
976          NO_ID       2.051131       1.618768       1.692884       1.927455       1.736123       1.741211        1.83218 0.008439665912 0.0004853338174 0.001060502645 
977          NO_ID       2.051285       1.989013       1.897746        1.70924       2.094931        1.72321       1.901143  0.00495490212 0.001773394684 0.001023713446 
978          NO_ID       2.051287       1.703724       1.894303       2.069613       2.017317       1.735459       1.979872  0.01013360348 0.0005635599121 0.001006003451 
979          NO_ID       2.051287       1.704792       1.937299       2.082123       2.018399       1.735863       1.979874  0.01013360348 0.0005635599121 0.001006003451 
980          NO_ID       2.051287       1.714988       1.897535       2.097675       2.011495       1.729939        1.97936  0.01023871132 0.0004933037453 0.0009220027384 
981          NO_ID     2.05128728      1.7076459    1.868144132    2.085704342    2.012551105    1.739554726    1.979872468  0.01035920065 0.000141493542 0.0003489843559 
982          NO_ID     2.05128728    1.731884114    1.896767163    2.069613126    1.995623401    1.739554726    1.979872468  0.01015031237 0.0003101542214 0.000186119836 
983          NO_ID     2.05128728    1.731884114    1.916674222    2.094474846    2.014520233    1.739554726    1.979872468  0.01058373194 0.0003253974714 0.0001349783534 
984          NO_ID       2.051323        1.66635       1.741268       1.906059       1.713546       1.772333       1.832436 0.008380511022  0.00111853052 0.0007695514494 
985          NO_ID       2.051383    1.725455865       1.929535       2.094475       2.012287       1.739587    1.979264722  0.01046944701 0.0002236404119 0.0002437843401 
986          NO_ID       2.051414       1.736619       1.892708       1.982376       1.752378       1.739529       1.716723 0.008041270488 0.0001384061683 0.0003121364212 
987          NO_ID       2.051707    1.820253635       1.646974       1.905851       1.774943       1.749157       1.785132  0.01148067922 0.001795031554  0.00142776426 
988          NO_ID    2.052084268       1.649966        1.74047    1.906840307       1.717375       1.758661       1.824244 0.008211946881 0.0001276245626 0.0004006161512 
989          NO_ID       2.061109       1.952051       1.693023       1.895096       2.000697       1.716568       1.875771 0.004859356677 0.0008592121732 0.0005474583897 
990          NO_ID    2.063119111       1.650034        1.79443       1.905931    1.772297245       1.749157       1.832812 0.008920269261 0.0006063905703 0.0002700150383 
991          NO_ID       2.063219       1.658162        1.80767       1.905979       1.749375       1.742501       1.717728 0.007701225681 1.008759291e-05 0.0009592830586 
992          NO_ID     2.06322713    1.652593587    1.740528495    1.911534901    1.739902798    1.742276881    1.822580351 0.008209213697 5.252793258e-05 0.0008630679725 
993          NO_ID       2.067671       1.731852       1.896031       2.085716       2.002055       1.747747       2.078176  0.01015420802 0.0007866346887 9.971514262e-05 
994          NO_ID       2.069771       1.733676       1.896571       2.093896    2.031498187       1.740579       1.984992 0.009820574942 0.0007680031144 8.906718252e-06 
995          NO_ID       2.071625       1.731884       1.831605       1.813682       1.799759       1.739554       1.833446  0.01051788691 0.0007049529242 0.0002490226182 
996          NO_ID    2.071818768    1.739269208    1.896767163    2.085704342    2.061888462    1.739554726    1.979872468  0.01100276332 0.0008921820414 6.176532988e-05 
997          NO_ID       2.072395       1.729372       1.897791       2.085512       2.063936       1.739563       1.979872  0.01088039088 0.0007768085483 8.223195811e-06 
998          NO_ID       2.083865        1.72687       1.937936       1.973565       2.093404        1.71992    1.890769279  0.01091856117 2.99736657e-06 0.001788782597 
999          NO_ID       2.083865    1.741182519       1.937936       1.973565       2.093404        1.71992       1.900277   0.0110171895 0.000200239929 0.001573539434 
1000         NO_ID       2.084057       1.726854       1.895952    1.987923522       2.094468       1.719024       1.898229  0.01091248311 1.384000418e-05 0.001780095578 
1001         NO_ID       2.084546       1.702055       1.714739       2.006456       2.031126       1.741644       1.879852  0.01009467815 0.0008692319321 0.0007367286498 
1002         NO_ID       2.091893       1.703894       1.966903       2.074805        2.01862       1.734448       1.903101 0.007753738801 0.0008299947164 0.001838405558 
1003         NO_ID       2.094103       1.696748       1.909623       2.086027       2.014919       1.763459       2.029948 0.007975744184 0.002377804385 6.978204691e-05 
1004         NO_ID       2.094295       1.731948       1.897791       2.085064       2.014919       1.738883        1.97872 0.007927051301 0.001639835781 0.0009629035115 
1005         NO_ID       1.717889       1.678609       1.641071       1.973431       1.805637       1.799686       1.903921  0.01622169212 0.003654319845  0.00818986323 
1006         NO_ID       1.758193       1.694613       1.746681       1.972379       1.782933       1.930694       1.892153  0.01277046289 0.001536850792 0.005766992048 
1007         NO_ID       1.764481       1.696737       1.643375       2.039287       1.789125       1.796262       1.767793 0.001145660204 0.001069076845 0.005269349425 
1008         NO_ID       1.764993       1.678225       1.616239     1.94923858       1.786181       1.798566       1.904241 0.002638329488 0.0006022836178 0.004179562084 
1009         NO_ID       1.765201       1.737557       1.627119       1.972759       1.802565       1.799738       1.904225  0.02132455866 0.0004010875843 0.003168433737 
1010         NO_ID       1.770832       1.803097       1.926313       1.854707       1.873859       1.789177       1.818211            100            100            100 
1011         NO_ID       1.772161       1.693721       1.632623       2.091191       1.734213       1.799962       1.850857 0.008096911985 5.772729677e-05 0.003454763974 
1012         NO_ID       1.773184       1.698953       1.870441       1.846435       1.871187       1.798665       1.719863            100            100            100 
1013         NO_ID       1.789569       1.678643       1.643335       1.973751       1.789125       1.814724       1.895921 0.009312967056 0.001098924539 0.001969536291 
1014         NO_ID       1.821913       1.693945       1.642001       1.987927       1.733381       1.719034       1.849073  0.01208465523 0.001222370106 0.003558037909 
1015         NO_ID    1.824346572        1.72687       1.937936       1.973565       2.093404        1.71992    1.890769279            100            100            100 
1016         NO_ID       1.913776       1.797257       1.870697       1.854635       1.871195       1.757705       1.822007 0.008443040171 0.0005418482547 0.003784080366 
1017         NO_ID       1.914545       1.792249       1.642095       1.981879       1.733445        1.79177       1.953009   0.0125124553 0.002584363787 0.001366002663 
1018         NO_ID       1.952624       1.795337       1.938521       1.854707       1.881203       1.787337       1.824343 0.008841541099 0.001494872326 0.003280825006 
1019         NO_ID       1.952688       1.795229       1.908905       1.854963       1.873347       1.818521       1.821941  0.01085300157  0.00281916203 0.001801772781 
1020         NO_ID       1.961648       1.797257       1.872489       1.854947       1.854803       1.790505       1.822199 0.001413164116 0.001458408906 0.003066159047 
1021         NO_ID       1.971067       1.835042       1.731262       1.854707       1.821823       1.742065       1.830052 0.006525956054 0.0002354069466 0.004064959235 
1022         NO_ID    1.971364132    1.795208817    1.928711872    1.854706796    1.874370707    1.789704753    1.806674663  0.01254704687 0.001726741037 0.002589961918 
1023         NO_ID       1.971529       1.746064       1.869221        1.74821       1.818055       1.765008       1.838198 0.008835347318 0.0001059940056 0.004046528027 
1024         NO_ID       1.971927        1.70766       1.913455       2.051307       2.013719       1.789475       2.084004  0.01279597883 0.0007614705936 0.003354911885 
1025         NO_ID    1.974358376       1.787611       1.884606    2.056184952        1.72778       1.749147       1.922555  0.01072228993 6.414293975e-05 0.004174590685 
1026         NO_ID       1.976967       1.678227       1.812781       1.902205       1.916347       2.044324       1.930993 0.003831681656 0.002719379038 0.0004267785779 
1027         NO_ID    1.977175054    1.737558867    1.823660719    1.927407453    1.932731438    2.031147319    1.930977004 0.005057805046  0.00306511228 3.565669275e-05 
1028         NO_ID       1.985877       1.630366       1.617213       1.985675       1.901894        2.05088        1.71713  0.01308933642  0.00300885347 0.0006685296622 
1029         NO_ID       1.993567       1.690163       1.847147       1.958721       1.703678       1.775052       1.863858  0.00966177738 1.402520451e-05 0.002781661793 
1030         NO_ID    2.012025662    1.677319364       1.845535       1.829133       1.703396       1.780506       1.865194 0.008969801923 0.0003800231511 0.001782969184 
1031         NO_ID       2.018519       1.680817       1.915679       1.958737        1.70167       1.805082        1.86493 0.009612609736 0.001702012583 5.509542132e-05 
1032         NO_ID       2.018519       1.699249       1.896223       1.934731       1.703228       1.780506       1.864162 0.009238629072 0.0006096547262 0.001093628754 
1033         NO_ID       2.020219    1.835041873       1.731262       1.878767       1.821823       1.742067    1.810998138  0.01799978061 0.001140925028 0.0003942358788 
1034         NO_ID       2.020219    1.835041873       1.731262       1.878767    1.847545801       1.742067       1.822884 0.004593736169 0.0007102353427 0.001165948852 
1035         NO_ID       2.020315       1.835858        1.73151       1.813231       1.838207       1.774835         1.8229    0.015868569 0.002531718488 0.0007934671265 
1036         NO_ID       2.020516       1.795209       1.912617       1.878767       1.874371       1.789707       1.814743 0.002266146188 0.001794791636 0.0003092718998 
1037         NO_ID       2.025973       1.988755    1.952548402       1.711288    1.777286818       1.702524       1.879355 0.005871359178 0.0004831860496 0.0009287471249 
1038         NO_ID       2.026355       1.700837       1.781301       1.901757       1.938817       1.960714       1.871674  0.01360343361 0.004581498924 0.004321453612 
1039         NO_ID       2.026357       1.963987       1.838832       1.739502     1.80092599       1.742274       1.871739  0.01334894772 0.002885939377 0.002087104582 
1040         NO_ID       2.026395       1.715502       1.686166       1.907889       1.742099       1.767557       1.906356 0.009834761526 0.000491970438 0.0003606525582 
1041         NO_ID       2.026427       1.650064       1.794158       1.910027       1.774847       1.734183       1.831156 0.009119774841 0.001480570937  0.00232662259 
1042         NO_ID       2.026471    1.949570592       1.877634       1.710576       2.048322       1.700284       1.904251 0.007592387442 2.435643665e-05 0.0009396395159 
1043         NO_ID       2.026482       1.703983       1.904308       2.026567        1.75651       1.754236       1.875757 0.009907343429 0.0001129001592 0.0008479344796 
1044         NO_ID    2.026484687    1.997035887    1.902404929    1.711288068    2.069778103    1.702011976    1.875771348 0.006162739881 0.0003009426094 0.0007343246691 
1045         NO_ID       2.026485       1.988611       1.943829       1.711308       2.069478    1.812986389       1.873467  0.01618919521 0.005889118494  0.00468170729 
1046         NO_ID       2.026485       1.988755    1.996422912       1.711242       2.084178        1.71745       1.873707 0.006360114619 0.0008054556724 0.0002350787027 
1047         NO_ID       2.026501       1.989013       1.942802       1.711288    2.059764865       1.717578       1.900503  0.00520001689 0.0009256675241 0.0004894455135 
1048         NO_ID       2.026501       1.989013       1.942802    1.725671337       2.093395       1.717578       1.900503 0.005270180524 0.0009443138303 0.0004120774705 
1049         NO_ID       2.026706       1.733019        1.91114       1.998008       1.742138       1.749729       1.919015  0.01021671449 0.0001400561348 0.0005788644925 
1050         NO_ID       2.026867    1.684452767       1.781429    1.928896907       1.938817        1.78049        1.87033  0.01009829018 0.0006897622878 3.543451944e-05 
1051         NO_ID       2.026875       1.617193       1.780949       1.895773       1.881473       1.781146       1.870322 0.009014862749 0.0007610328474 3.034807445e-05 
1052         NO_ID       2.026997       1.972627       1.968272       1.711432       2.069778    1.790057053       1.874427  0.01882665734 0.005057326981  0.00384892245 
1053         NO_ID       2.027003        1.68427       1.715892       1.918283       1.709455       1.761693       1.833466 0.008584047414 0.000181663073 0.0006572855701 
1054         NO_ID       2.027122       1.708079        1.87154    2.026054864       1.723742       1.758787     1.91772234  0.01015172559 5.213456905e-06 0.0007333936955 
1055         NO_ID       2.027125       1.993107       1.869637       1.710776        2.03701        1.70214       1.918523 0.007336697305 0.0002854341862 0.0007598064507 
1056         NO_ID       2.027186       1.708219       1.925476     2.01683335       1.783134       1.749785       1.919021  0.01079378761 2.262228809e-05 0.0007195180513 
1057         NO_ID        2.02719       1.707311        1.85994       2.020172       1.783134       1.749785       1.914349  0.01088689628 5.306782478e-05   0.0007765557 
1058         NO_ID       2.027194       1.787611    1.860234433    2.056184952        1.72778       1.749147       1.922555  0.01014163538 0.0008030522772 1.822886714e-05 
1059         NO_ID       2.027222       1.781115       1.931998       2.067788       1.717873       1.750563       1.717741 0.008551717933 0.0006982625622 0.0001121343303 
1060         NO_ID    2.027487672       1.704787       1.871797       1.827601       1.707294       1.774778       1.913074 0.009416881884 0.0008833702938 2.060150643e-06 
1061         NO_ID       2.028337       1.750032       1.872389       1.742146       1.815679       1.739544       1.782662 0.006177275228 0.0001495445704  0.00120933429 
1062         NO_ID       2.028567        1.70821       1.909607       2.086075       2.014935       1.763203    1.901173951  0.01065846151 0.0004931552993 0.0002486460911 
1063         NO_ID       2.028617       1.749968    1.852356541       1.748146       1.818319        1.76348    1.842668349 0.007957729705 0.0009324210226 8.192940938e-05 
1064         NO_ID       2.028639       1.749904       1.869685       1.715378       1.818383       1.763448       1.842748 0.007949624055 0.0008793190365 0.0001842661641 
1065         NO_ID       2.028851       1.691873       1.681529       1.891197       1.741884       1.788954       1.886362 0.009745318387 0.001186810515 0.0004644714038 
1066         NO_ID       2.030293       1.705264       1.845533       1.829134       1.817957        1.76412        1.86726 0.007662717507 0.0003782911071 0.0004802723204 
1067         NO_ID       2.030295       1.677719       1.847135       1.829113       1.703696       1.833754       1.867498 0.009257960267 0.002633942757 0.001891184293 
1068         NO_ID       2.030295       1.686865       1.915679       1.958737        1.70331       1.780538        1.86488  0.00916393772 0.0006808810901 0.0001030749229 
1069         NO_ID       2.030295       1.703853       1.843569       1.933871       1.703004       1.780522       1.848826 0.008938691211 0.0008186322551 1.929431469e-05 
1070         NO_ID       2.030295       1.779719       1.845199       1.829133       1.700932       1.779894       1.922538 0.009772059668 0.001651375024 0.000787101336 
1071         NO_ID       2.030417        1.77032       1.872765       1.820942       1.838149       1.751704       1.913084 0.008582321352 0.000694131332 0.000312150903 
1072         NO_ID       2.030419       1.698641       1.872823       1.747213       1.703652       1.780378       1.840618 0.008876098151 0.0008895850277 0.000133168127 
1073         NO_ID       2.030455       1.703971       1.871549       1.893137    2.044455166        1.74201       1.913058  0.01123425775 0.0005841297762 0.001386210997 
1074         NO_ID       2.030485     1.85245492       1.899293       2.023275       1.912342       1.985888       1.951124  0.01925874533 0.006964602075 0.006379447281 
1075         NO_ID       2.030487       1.679347       1.846047       1.958689    1.707104138    1.791516626       1.863602 0.009360626325 0.001533732827 0.0008070365838 
1076         NO_ID         2.0305       1.798857       1.929912       1.854575       1.874635       1.788169       1.816535 0.002810417488 0.002026950774 0.001178579868 
1077         NO_ID       2.030679       1.680679       1.867637       1.959697       1.706702       1.775386       1.864562  0.00916393772 0.0006808810901 0.0001030749229 
1078         NO_ID       2.030805       1.747256       1.868133       1.747778       1.752157        1.76412       1.784182 0.009729999641 0.0008229907765 0.0002462069403 
1079         NO_ID       2.031319       1.677543       1.855007       1.711629       1.702628       1.780506       1.865202  0.01229028332 0.0008568361372 0.0001557245826 
1080         NO_ID    2.032745502       1.762696       1.806098       2.082125       1.964877       1.752264        1.91471  0.00863134405 0.0004899837436 0.0003535978472 
1081         NO_ID       2.032748       1.715128    1.757301946       2.086997     1.97668172        1.75225       1.912978 0.008878174837 3.890210395e-05 0.0008360490501 
1082         NO_ID       2.032748       1.715128    1.785160198       2.086997     1.97668172        1.75225       1.912978 0.008878174837 3.890210395e-05 0.0008360490501 
1083         NO_ID       2.032748        1.73756       1.806226       2.080853       1.955691        1.75225       1.913074 0.007103343712 0.0001053352817 0.0006901737638 
1084         NO_ID       2.032848       1.704792       1.819063       2.008397       1.949305       1.764534       1.842674 0.008040489109 0.0003121346022 0.0004974705059 
1085         NO_ID       2.032848       1.747896        1.78037        2.07112       1.957977       1.751056    1.883279596 0.006827417092 0.0001603018984 0.0004913819386 
1086         NO_ID       2.032848       1.747896        1.78037       2.088269       1.977164       1.752246       1.912978 0.009195722152 0.0002655272551 0.0005333088514 
1087         NO_ID       2.032848       1.770328       1.806226    2.067474335       1.969241       1.752246       1.913074 0.008488056469 0.000612643186 0.0002486936742 
1088         NO_ID       2.032848       1.770328       1.806226       2.082125       1.956173       1.752246       1.913074 0.007307359532 0.0005668923904 0.0002603246376 
1089         NO_ID        2.03341       1.726439       1.679191       2.004152       2.031134       1.751164        1.87558  0.01072797622 7.999440451e-05 0.0006963326713 
1090         NO_ID    2.033626849       1.707955       1.720943       2.069772        1.81711       1.756747        1.88258  0.01089280553 1.362113106e-05 0.0006852499479 
1091         NO_ID       2.034555       1.649971       1.854559       1.958657        1.70096       1.775044       1.857014 0.008871490016 0.0004924629026 0.0003736117106 
1092         NO_ID       2.035329       1.726854       1.896046       1.973684       2.094532       1.799952       1.900021  0.01175077025 0.001928106411  0.00124687816 
1093         NO_ID    2.037001998     1.99274403    1.929338165    1.929118721    2.004027695    1.723395603    1.886361905 0.004293826044 0.001540339007 0.001108285156 
1094         NO_ID       2.040744       1.989075       1.905285       1.744056       2.069714       1.702044       1.875691 0.005111009622 0.0006194766574 0.0001794830287 
1095         NO_ID       2.042869       1.959315       1.946417       1.711288       2.069778    1.980928674       1.879867  0.01306489161 0.008004114701 0.008089163729 
1096         NO_ID       2.043146        1.99586       1.929278       1.929439       2.011604       1.714308       1.878522   0.0095289856 0.001639825258 0.0007434779824 
1097         NO_ID       2.044795       1.649934    1.736147659       1.929397       1.717397       1.758605       1.753588 0.005669739842 0.0002710423017 0.0008711984752 
1098         NO_ID       2.045051       1.662499       1.740596       1.905765       1.750165       1.758563       1.754612  0.00544975375 0.0003448130656 0.0008507108497 
1099         NO_ID       2.045092       1.795561       1.920809       1.897971       1.874371       1.750793       1.718039 0.007944471157 0.0009622319624 0.0004965424096 
1100         NO_ID       2.045627       1.642286        1.72095       1.910125       1.750551       1.756261       1.875444 0.009255444869 0.0002681864284 0.0006996448684 
1101         NO_ID       2.046786       1.739439       1.680291       1.992888       2.031034    1.736921865       1.862276  0.01041305891 0.0005451135381 0.001056892536 
1102         NO_ID       2.046835       1.880819       1.968144    2.001352711       2.069788        1.70118       1.875763 0.009752516234 0.0003773388739 0.0009415924916 
1103         NO_ID       2.046871       1.679342       1.747743       1.910187       1.723519       1.758661       1.830832 0.008289449954 8.312710136e-05 0.0005242990959 
1104         NO_ID       2.047057       1.705686       1.942327       2.074965       1.990108    1.754509833       1.903093 0.008569765536 9.111694717e-05 0.0002655629157 
1105         NO_ID       2.048819       1.731756         1.8724       2.085192       2.080518       1.739555       1.979872  0.01150590611 0.0001831584306 0.0004472889605 
1106         NO_ID       2.048963       1.731052       1.894783       2.095499    1.970232814       1.739557       1.979872 0.007692196565 0.0001267838705 0.0004438443582 
1107         NO_ID       2.049714       1.691379       1.713459       2.028264       2.006262       1.739052       1.899132 0.009670320424 7.580116551e-05 0.0006173426654 
1108         NO_ID       2.049714       1.692391       1.688371       2.004464       2.031302    1.753437031       1.903228  0.01079485429 0.0004530215455 2.036133155e-06 
