%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
366          NO_ID       2.270707    1.858858783       1.921483       2.139618       2.204756       2.044332    1.912390795       2.147795        5.80257 0.003525803964   0.0138847717  0.01120566939 
367          NO_ID       2.270707    1.858858783       1.921483       2.139618       2.204756    2.062607502       1.907194       2.147795        5.80257 0.003655702999  0.01400467784  0.01122326711 
368          NO_ID    2.297699892    1.810816627    1.964122798     2.18407597    2.061450254    2.110897419    1.931797212    2.227338451   0.7837264821 0.003019997162 3.901172925e-06 0.001260754551 
369          NO_ID       2.114928       1.846703       2.052615        1.91303       2.223366       2.092904       2.009333       2.220108       2.608772 0.005488669512 0.0007695449982 0.0004444590206 
370          NO_ID       2.129024       1.850495       2.054043       1.959322       2.293014       2.094892       2.000681       2.163924       2.360532 0.004372146393 0.001040478822 0.000107212525 
371          NO_ID       2.130402       1.850667       2.052043       1.911834       2.286744       2.044296       2.000121       2.215116        2.65678            100            100            100 
372          NO_ID       2.131338       1.869503       1.966059       2.162158       2.214551       2.157185       1.919427       2.161857       7.851652   0.0037302606  0.01230568331 0.009111373356 
373          NO_ID       2.134147       1.877694       1.956719       1.992089        2.16131       2.287199       2.000851       1.972948       7.243102 0.004988329705  0.01235258897 0.009077076115 
374          NO_ID       2.136547        1.87609       1.956887       1.974425       2.106654       2.273708       2.001273       1.974674       6.059806 0.005628204628  0.01258094192 0.009663821729 
375          NO_ID       2.147683       1.876154       1.962519       1.967513        2.15875       2.221791    2.078495644        1.99106       7.767326  0.00651587385  0.01217389792 0.008743908862 
376          NO_ID       2.153098       1.867903       1.902483        2.13721       2.215127       2.157253       1.916937       2.111873         8.0141 0.003957441503  0.01234026303 0.008889058793 
377          NO_ID       2.154827       1.875926       1.958327       1.967641       2.156638        2.27344       2.008537       1.974668       7.244574 0.004582325295  0.01059353536 0.009007839185 
378          NO_ID    2.211578687     1.84543398    1.962389947    2.044812685    2.133770834     2.23319055    2.018240522    1.923472265     10.5118975 0.004010011007  0.01089823582  0.00755491984 
379          NO_ID       2.211579        1.84063    1.880702999       2.061116       2.133755       2.222044       1.903553       1.923376      10.780186 0.003708004009   0.0107834943 0.007524726791 
380          NO_ID       2.212219       1.840578       1.976782       2.040077       2.138379       2.221636       2.016769       1.901968      11.894042 0.004230962804  0.01043693342 0.007035554498 
381          NO_ID    2.213710061       1.858529         1.8315       2.107372       1.916057       2.131449       1.919425       2.202764       1.470237 0.005872689552 8.138288209e-05 0.001396565054 
382          NO_ID        2.22141       1.844853       1.833452       2.108364       1.904209       2.132097       1.933305        2.22862       1.558149 0.005641516292  0.00166541684 0.000557155129 
383          NO_ID       2.223714       1.858557    1.990199657       2.108024       1.904729       2.130501       1.916929       2.175628       1.722709 0.005675038036 0.003007706503 0.001829683381 
384          NO_ID    2.228538004    1.840576764    1.845710024    1.909000475    2.066866132    2.099271112    1.998305174    2.098401284    1.408472121 0.004734367702 0.001432447671 0.002734342475 
385          NO_ID       2.228666       1.841337       1.831374       1.908872       2.066866       2.099679       1.979873       2.114785       0.032216 0.004379972997 0.004263846369 0.003164221526 
386          NO_ID       2.231865       1.844854       1.898855       1.995471       2.068049       2.099458    1.929479194       1.982865       1.394396 0.003437335807 0.0001347026322 0.001452718053 
387          NO_ID       2.231865       1.844854       1.898855       1.995471       2.068049    2.126971494       1.933304       1.982865       1.394396 0.003652585782  9.3848549e-06 0.001390007494 
388          NO_ID       2.231865       1.844854       1.898855    2.036176466       2.068049       2.099458       1.933304       1.982865       1.394396 0.003436063818 0.0002762717867 0.001498269595 
389          NO_ID       2.231865       1.858558       1.900391       1.995503       2.068633       2.097922       1.919424       1.981585       1.396444 0.003508265087 5.419209761e-05 0.001173572696 
390          NO_ID        2.23453       1.892763       1.924062       2.056245       1.974944    2.025406273       2.074995       2.007363       1.865319 0.007201850903 0.0003953680995 0.0008666439961 
391          NO_ID       2.236919       2.089371       1.922014    2.063249845        1.97495       2.027951       2.074995       2.007361       1.860295  0.01015671729 0.001145739167 5.30305362e-05 
392          NO_ID       2.251919       1.892767       1.927006       2.049333        2.03024       2.011303       2.074579       2.007365       3.048551 0.006572175265 4.973557678e-05 0.001270195856 
393          NO_ID        2.25193       1.858943       1.828684        2.04478       1.965321       2.287581       2.263118       2.169996       1.003141            100            100            100 
394          NO_ID       2.261482       1.859542       1.958808       2.187803       2.155604       2.053425       2.098426       2.204013       0.265037 0.005021609046 0.002950628043 0.001808353641 
395          NO_ID       2.270569       1.855447       1.901083        2.14269       2.199639       2.093356       1.927674       2.162099        5.50791 0.003592579895  0.01414453849  0.01104005048 
396          NO_ID        2.12836    1.865350796       2.055099       1.912874        2.22216    2.075249272       2.003239       2.220238       2.381428 0.005010394367 0.0007670398777 0.000427004769 
397          NO_ID       2.128377        1.86535       1.934567       1.993419       2.074657        2.17529       1.940024       2.003345       2.376068 0.005283110857  0.00367268528 0.002590940323 
398          NO_ID          2.129       1.847423       2.052763        1.91017        2.28687       2.094888       2.000121       2.163924       2.360524 0.004620719913 0.001019295424 0.0003287931571 
399          NO_ID       2.129136    1.810813491       2.054075        1.91313       2.226902        2.09322       2.003399       2.203852       2.376388 0.004284134806 0.0009545328104 0.0002359789529 
400          NO_ID       2.130408       1.844855       2.029947        1.93001       2.286678       2.099496       2.008327       2.220364       2.360908 0.004896013148 0.001200304273 5.325092341e-05 
401          NO_ID       2.130432       1.850327       2.053915       1.962522       2.292822       2.093356       2.008873       2.220108       2.362196 0.004654299231 0.000991436508 0.0001094434258 
402          NO_ID       2.203482       1.963508       2.018406       2.060986       1.936976       2.091778       2.043216       2.015606       1.394393 0.007791714628 0.0001304107865 0.001357837198 
403          NO_ID    2.211673657    1.957408231    2.018350293    2.061113904     1.93573648    2.091785832    2.043215807    2.011574391    1.342960507 0.007694506062 0.0001630185215 0.001268711361 
404          NO_ID    2.211673657     1.96350814    2.018350293    2.061113904     1.93573648    2.091785832    2.043215807    2.011574391    1.056157193 0.007791714628 0.001103444418 0.0001107636699 
405          NO_ID       2.212708       1.858529       1.831496       2.107404       1.916041       2.131385       1.919425        2.22734       1.469805 0.005872689552 9.583724201e-05 0.001423001124 
406          NO_ID    2.213710061       1.858529         1.8315    2.093062513       1.916057       2.131449       1.919425       2.202764       1.470237 0.005744634547 4.667348064e-05 0.001454859551 
407          NO_ID    2.221410069    1.858556866    1.834988421    2.108396338    1.904793193    2.130560617    1.919424562    2.227340337    1.229853014 0.005675038036 0.001941516148 0.003311825588 
408          NO_ID     2.23096939    1.848950281    1.899367302    1.997518559    2.073168776    2.046209927    1.925112476     1.97559707    1.392964053 0.002849948149 0.0004742607008 0.001699075613 
409          NO_ID       2.231865       1.847254       1.921543       1.978831       2.068049       2.093314       1.929465       1.982609       1.395676 0.003385182023 0.0002707922217 0.001570862233 
410          NO_ID    2.233091747       1.857021        1.84571       2.169068       1.925261       2.098241       1.931713       2.202724       1.560277 0.005868305445 0.001099798922 0.0001040668094 
411          NO_ID       2.234722       1.925531        1.90049       2.054709       2.002592       1.913263       2.075123    2.093104702       1.870439            100            100            100 
412          NO_ID       2.239144       1.847671       2.055099       1.912878       2.220624       2.078976       1.986855       2.220238       1.398388            100            100            100 
413          NO_ID       2.240057       1.844854       1.898799       1.995599       2.066809       2.099466       1.933304       1.978833       1.342964 0.003437335807 0.0001249077172 0.001152213848 
414          NO_ID       2.253199    2.087809459       1.925982       2.049269       2.025504       2.011451       2.074419       2.023749       3.048567 0.009793190532 0.0005081220253 0.001856265755 
415          NO_ID       2.270371       1.826091       1.924063        2.14269       2.172057       2.142604       1.919354       2.269507       5.797382 0.003665077707   0.0136226727  0.01068012074 
416          NO_ID        2.29821       1.810817       1.964127       2.184044       2.061466       2.110961       1.931797       2.202762       0.784158 0.003019997162 0.0001765683653 0.001087667423 
417          NO_ID    1.932120409       1.811057       1.964415        2.19214        2.05737       2.111785       1.930773       2.203978       0.779806            100            100            100 
418          NO_ID       2.064872       1.844615       2.029659       1.921914       2.290774       2.098672       2.009351       2.219148        2.36526 0.007597668628 0.002075200619 0.0009775562156 
419          NO_ID       2.081408       1.858687       2.052763        1.95995       2.293006       2.090796       2.017577       2.163916       2.360564 0.007088132831 0.002045392362 0.0008814528362 
420          NO_ID       2.127224       1.846711       2.085403        1.91321       2.286664        2.09092       2.025721        2.18638       1.526604 0.005234409943 0.001088478368 0.002179873192 
421          NO_ID       2.128992       1.844863       2.030491       1.963418       2.286678       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040548808 0.0001072561866 
422          NO_ID       2.130248       1.850327       2.052539        1.95945    2.234480576       2.094888       2.008361       2.163916       2.362068 0.004654299231 0.0009901046979 0.0001191945204 
423          NO_ID       2.130408       1.847255       2.052635        1.91337       2.286678       2.093352       2.008313       2.220108       2.362188 0.004902872751 0.001029414711 0.0002432766805 
424          NO_ID       2.130408       1.847255       2.052635        1.91337       2.286678       2.093352       2.008313    2.252942835       2.362188 0.004902872751 0.001029414711 0.0002432766805 
425          NO_ID       2.130408       1.850519       2.052539       1.959442       2.287798        2.09348       2.009385       2.269504       2.362068 0.004654299231 0.0009901046979 0.0001191945204 
426          NO_ID        2.13044       1.850487       2.053499       1.925914       2.293014       2.098984       2.008875       2.199884       2.360908 0.004896013148 0.001186648588 4.242415635e-05 
427          NO_ID        2.16633       1.975796       2.018222       2.061114       1.937784       2.091274       2.190672        1.98287       1.050333            100            100            100 
428          NO_ID       2.169188       1.859993        1.83188       2.107444       1.909417       2.142649    2.001956973       2.202764       1.472109 0.007620942872 0.0006462597618 0.002063365284 
429          NO_ID       2.203482       1.963508       2.018406       2.060986       1.936976    2.067223967       2.043216       2.015606       1.394393 0.007761678725 0.0004750696674 0.001625114912 
430          NO_ID       2.203482       1.963508       2.018406       2.060986       1.936976       2.091778       2.043216    2.019531432       1.394393 0.007791714628  0.00031662337 0.001570207308 
431          NO_ID    2.211508311     1.96350814    2.018350293    2.061113904     1.93573648    2.091785832    2.043215807    2.011574391    1.056157193 0.007791714628 0.001103444418 0.0001107636699 
432          NO_ID        2.21371       1.855457    1.945809622       2.106824       1.915705       2.139641       1.965565        2.20278       1.067165 0.006251212358 0.001513622221 0.002879546462 
433          NO_ID        2.22137       1.857021        1.84571       2.169068       1.925261       2.098241       1.931713    2.188793092       1.560277 0.006108010308 0.0003974347724 0.0008584522449 
434          NO_ID    2.227593869       1.963508       2.018406       2.060986       1.936976       2.091778       2.043216       2.015606       1.394393 0.007481327977 0.0002121843413 0.001417830341 
435          NO_ID       2.231726       1.973094       2.093647       2.082796       2.169987       2.004183       1.919427       1.978251       7.237411 0.002104983649  0.01282347546  0.01017656922 
436          NO_ID        2.23453       1.892763       1.924062       2.056245       1.974944    2.017293846       2.074995       2.007363       1.865319 0.007212906599 0.0002729897733 0.0009582585454 
437          NO_ID       2.236759       2.089179       1.922014       2.063258       1.974854       2.029359       2.073971       1.901773       1.860295  0.01015671729 0.0006095157611 0.0005612226618 
438          NO_ID       2.236919       2.089371       1.922014    2.063249845        1.97495       2.027951       2.074995       2.007361     1.32652262  0.01015671729   5.120966e-06  0.00129370244 
439          NO_ID       2.249194       1.859547    2.092516097        2.04494       1.962135       2.224477       2.073678        2.21534       2.363013 0.006330993564 0.001330473792 0.0002458007379 
440          NO_ID       2.260324       1.850337       1.832776       2.106776       1.916049       2.135481       1.902529       2.227348       1.469773 0.005020304149 0.000248245276 0.001057692683 
441          NO_ID       2.277209       1.832566       1.898983       1.995471       2.066001        2.09997    2.002351643       2.011569        1.40022 0.003585110105 0.0005316767449 0.001763823714 
442          NO_ID        2.27805       1.891299       1.923678       2.056205       1.981568       2.000303       2.181491       2.031939       1.863015            100            100            100 
443          NO_ID       2.115048       1.853047       2.027899        1.92993        2.22319       2.099496       2.009351       2.220364       2.608716 0.005693032293 0.0008225127552 0.0001519927121 
444          NO_ID        2.11796       1.850327       2.053243       1.955354       2.168945       2.094888       2.008597       2.169994        2.36194 0.005198583965  0.00130878196 0.0001010388389 
445          NO_ID       2.128992       1.844863       2.030491    1.966915485       2.286678       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040548808 0.0001072561866 
446          NO_ID       2.129024       1.850495       2.054043       1.959322       2.293014       2.094892       2.000681       2.163924    2.222150001 0.004372146393  0.00199211378 0.0007564038832 
447          NO_ID       2.129136    1.810813491       2.054075        1.91313       2.226902        2.09322    2.005888361       2.203852       2.376388 0.004284134806 0.0009545328104 0.0002359789529 
448          NO_ID       2.130288       1.838511       2.054663        1.91311       2.286854       2.092904       2.008309       2.220108       2.360964 0.004699617886 0.0009329727185 0.0001142815489 
449          NO_ID       2.130408       1.847255       2.052619        1.91337       2.199126       2.093352       2.027769       2.228372       2.444236 0.005234409943 0.0007197801726 0.0004187506441 
450          NO_ID    2.130408113    1.847255039    2.035440919     1.91336985     2.28667753    2.093352459    2.008312653    2.220107677    2.362188344 0.004902872751 0.0009731658019 0.0002163041962 
451          NO_ID       2.130432       1.850327       2.053915       1.962522       2.292822       2.093356    1.998214826       2.220108       2.362196 0.004372146393   0.0010118624 6.220571335e-05 
452          NO_ID       2.199097       1.861238       1.964391       2.107372       2.079889       2.099458        1.91948       1.940625        1.39446 0.003844275108 0.0004162509649  0.00093608676 
453          NO_ID       2.210489       1.848948       1.899567       1.997647       2.066769       2.091778       1.925072       1.982865       1.342964 0.003623541924 9.688292911e-05 0.001401546636 
454          NO_ID       2.211418       1.967732       2.018278        2.06113        1.93576       2.099978         2.0596        2.01157       1.408497 0.008610169223 0.0001476872665  0.00140443662 
455          NO_ID       2.211672    1.810594113       1.898854       2.061102       1.936976       2.093314         2.0596       2.015638       1.056157 0.006778343997 0.0007297594858 0.0005657738657 
456          NO_ID     2.23096939    1.848950281    1.899367302    1.997518559    2.073168776    2.046209927    1.925112476    1.958129308    1.392964053 0.002849948149 0.0003341983237  0.00156709278 
457          NO_ID     2.23096939    1.848950281    1.899367302    1.997518559    2.105244434    2.046209927    1.925112476     1.97559707    1.392964053 0.002387978365 0.0005814724471 0.001811564574 
458          NO_ID       2.231023       1.982875       1.924054       2.062901       1.974976       1.915311       2.042227       1.976643       1.917255            100            100            100 
459          NO_ID       2.231726       1.986406       1.927007         2.0821       2.177699       2.011351       1.965527       1.974595       6.834211 0.002622709945  0.01290589948  0.01029680084 
460          NO_ID       2.231865       1.847254       1.921559       1.978831       2.155601       2.093314       1.910009       1.974345       1.313628 0.002617583696 0.0001410314713 0.001186136846 
461          NO_ID       2.231867    1.992226887       2.018351       1.995483       2.066809        2.09793       1.913095       1.978801       1.394396 0.004785504694 0.0004393507694 0.0007028068933 
462          NO_ID       2.232121        1.84063       1.898927       1.995455       2.068025       2.091266        1.91692       1.982869        1.32886 0.003271613544 9.998293852e-05 0.001281743315 
463          NO_ID       2.232154        1.96351        2.01815       2.060986       1.942136       2.046218       2.043256       2.011574       1.392961 0.007147062546 0.0005439121073 0.001726347492 
464          NO_ID       2.232708       1.859981       1.845726        2.16766       1.924237       2.098209       1.931733       2.202724       1.562389 0.005868305445 0.001214029946 2.65466462e-05 
465          NO_ID        2.23453       1.892763       1.924062    2.070999698       1.974944    2.025406273       2.074995       2.007363       1.865319 0.007381754285 0.0004108722634 0.0009717395897 
466          NO_ID       2.234809    2.033470128       1.899375       1.990863       2.073137       2.142466        1.95788       2.006317       1.341028 0.005530343027 0.0007919264074 0.0006002831769 
467          NO_ID       2.239161       1.844598       1.901871       1.995599       2.066465        2.03393       1.924088       1.970641        1.39314 0.002949479804 0.0006358564102 0.001924772912 
468          NO_ID       2.239161        1.84767       1.934567       1.993423       2.073121    2.153490177        1.92364       2.003345       1.393028 0.003698597627 3.117137518e-05 0.001361386264 
469          NO_ID       2.240057       1.847926       1.931495       1.993423       2.073465       2.242818       1.932856       2.011537       1.342852 0.004436080501 0.0002109328103 0.001762561685 
470          NO_ID    2.243017402    1.848950281    1.899367302    1.997518559    2.073168776    2.046209927    1.925112476     1.97559707    1.392964053 0.002849948149 0.0005122306699 0.001729684487 
471          NO_ID       2.245986       1.842145    2.008736281       2.036176       1.904217       2.131449       1.933249       2.245004       1.470173 0.004626268643 0.0009669657831 0.0004734981548 
472          NO_ID       2.251919       1.876383       1.924478       2.049481       2.022176       2.012327       2.074619       2.011037       3.048679 0.006395801548 7.444096382e-05 0.001162925498 
473          NO_ID    2.258417452       1.808154       1.963419       2.188172       2.126986       2.110897       1.931561        2.22126       0.783854 0.002593713652 1.083811296e-05 0.001342245843 
474          NO_ID        2.29821       1.810817       1.964127       2.184044    2.082757558       2.110961       1.931797       2.202762       0.784158 0.002783356781 5.07400951e-05  0.00114166437 
475          NO_ID       2.298594       1.807857       1.964111       2.185452        2.06249       2.110993       1.931777       2.202762       0.782046 0.003019997162 0.0002188116541 0.001125020977 
476          NO_ID    1.937361609       1.808369       1.964223       2.185708        2.06245       2.094609       1.930537       2.202698        0.52707            100            100            100 
477          NO_ID       2.038088       1.849815       2.052427       1.959194       2.234521       2.111272       2.009601        2.16398       2.617044            100            100            100 
478          NO_ID       2.080602       1.849847       2.051115       1.958706       2.287796       2.091752    2.030655039       2.273712       1.342932  0.00719218069 0.001396781096 0.002552304715 
479          NO_ID       2.100792       1.852887       2.035425       1.913562       2.286714       2.093354       2.011401        2.21638       2.442972 0.006319877732 0.0009435448621 0.000189799515 
480          NO_ID       2.117177       1.850494       1.900439       1.995407       2.076825       2.127746       1.918752       1.981589       1.312476 0.004798165438 0.000337256303 0.000958601601 
481          NO_ID       2.120936       1.850271       2.052539       1.959414       2.287286       2.142376       2.008873       2.269504        2.52426  0.00525313917 0.000908213812 0.0002750997626 
482          NO_ID        2.12836       1.844919       2.030011        1.93001       2.287702       2.099512       2.003239       2.220364       2.360908 0.004603485486 0.001214451926 2.632002161e-05 
483          NO_ID        2.12836       1.865367       2.035443        1.91289       2.221136       2.093353       2.003257        2.22011       2.381396 0.005091986318 0.0008428830693 0.0002135389604 
484          NO_ID       2.129012       1.852543       2.053083       1.958802        2.29239        2.09758       2.001267       2.266324        2.22759 0.004577809729 0.002039299382 0.0007967680094 
485          NO_ID       2.129024       1.851807       1.923995       1.926554       2.237142       2.077102       2.009457       2.163778        2.36042 0.005011301873 0.0009316553174 0.0003261672227 
486          NO_ID       2.129608    2.077748608       2.050491       1.959226       2.234481       2.095656       2.008361       2.174156       1.056156 0.009729519349 8.661457313e-05 0.001067805545 
487          NO_ID       2.130408       1.844855       2.029947        1.93001       2.286678    2.076978813       2.008327       2.220364       2.360908 0.004779275775 0.0008354953311 0.0003167009681 
488          NO_ID       2.130408       1.847239       2.055097       1.913354       2.287702       2.075248       2.008295       2.220236        2.36222 0.004855198817 0.0008819440112 0.0003794718209 
489          NO_ID       2.130408       1.865287       2.055035       1.912874       2.221136       2.076968       2.008327       2.220238       2.381428 0.005345506182 0.0007863439204 0.0004141911237 
490          NO_ID       2.130416       1.849559       2.053051       1.913066       2.222166       2.093368       2.003239    2.229678554       2.376404 0.004620719913 0.000826767549 0.0002396195002 
491          NO_ID       2.166328       1.810594       2.029926       2.257626       1.937296       2.091778       2.060544       1.978774       1.394397 0.008639274429 0.0004387093977 0.001790661055 
492          NO_ID       2.210489       1.840756       1.899367       1.997647       2.066769       2.093314       1.920336       2.015633       1.318292 0.003551721677 0.0004388637807 0.001652590544 
493          NO_ID    2.211508311     1.96350814    2.010409517    2.061113904     1.93573648    2.091785832    2.043215807    2.011574391    1.056157193 0.007791714628 0.001103444418 0.0001107636699 
494          NO_ID       2.211672       1.818786       1.899054       2.061102       1.936976       2.091778       2.064336        1.98287       1.080829 0.006932352124 0.0008974955192 0.0003764861979 
495          NO_ID       2.212148    2.033380428       2.020398       2.061338       1.935736       2.091018       2.043216       2.001334       2.362069  0.00837853497 0.003398892284 0.002398660795 
496          NO_ID       2.231726       1.970022       1.924479       2.082248       2.169635    2.012375269       1.965567    2.004988021       6.834339 0.002759769104  0.01260086555  0.01042344448 
497          NO_ID       2.232174       1.941894       2.095183       2.085772       2.167939       2.012375       1.931715       1.977483       7.239459 0.001836104146  0.01305619847  0.01013105926 
498          NO_ID       2.232226       1.991067       1.923294       2.070968     2.24336282        2.02541       2.074995       2.007443       1.853149 0.006261353013 0.0006732368043 0.0006064623354 
499          NO_ID       2.232678       2.072966       1.963903       2.053064       2.167963       2.012695       1.965567       1.973387       6.845603            100            100            100 
500          NO_ID       2.232708       1.859981       1.845726        2.16766       1.924237       2.098209       1.931733       2.202724    2.899477221 0.005868305445  0.01624005428  0.01339780904 
501          NO_ID       2.234425    1.991868101       1.899695       1.995487       2.237089       2.091262        1.91692       1.982789        1.34103 0.002587679775 0.000423019113 0.0008083931604 
502          NO_ID        2.23453       1.891451        2.05411       2.089013       2.030816       2.029357       2.066219       2.007509       1.865431 0.006729861879 0.0003390100932 0.0009429478714 
503          NO_ID       2.236846       1.970022       1.924303       2.082248    2.180612856       2.025431       1.965561       1.983899       6.323483 0.002495956052  0.01323940162  0.01054569077 
504          NO_ID       2.236919       2.089371       1.922014    2.047709587        1.97495       2.027951       2.074995       2.007361     1.32652262 0.009960221155 3.345624267e-05 0.001321995168 
505          NO_ID       2.236919       2.089371    1.937816608    2.063249845        1.97495       2.027951       2.074995       2.007361     1.32652262  0.01015671729 2.226800514e-06 0.001293706598 
506          NO_ID       2.236931       2.087323       1.922974        2.06377       1.975574       2.025263       2.074409       1.904961       1.321083  0.01015671729 0.001296069039 7.27398731e-05 
507          NO_ID    2.238275084       1.848948       1.899567       1.997647       2.066769       2.091778       1.925072       1.982865       1.342964 0.003337727336 0.0001474032019 0.001327452871 
508          NO_ID       2.240057    1.835278043       1.898799       1.995599       2.066809       2.099466       1.933304       1.978833       1.342964  0.00331464087 0.0001190638084 0.001083947869 
509          NO_ID       2.243712       1.858559       2.053995       1.959418       2.284822       2.065068       2.001353        2.16392         2.4445   0.0052691631 0.0005086625335 0.0005985491869 
510          NO_ID       2.245986       1.842145    2.008736281       2.036176       1.904217    2.136027153       1.933249       2.245004       1.470173 0.004737540479 0.0009582935788 0.0002342761498 
511          NO_ID       2.261391       1.893015       1.927006       2.049361       2.030752       1.962407       2.075091       2.007365       2.886359            100            100            100 
512          NO_ID        2.26148        1.96418       2.019774        2.06185       1.935738       2.093514       2.271568       2.007366       2.362097            100            100            100 
513          NO_ID       2.261483       1.986595       2.018367       1.995291       2.066773       2.097928       1.910007       1.982529       1.313612 0.004432096324 0.0005690859571 0.0006265882622 
514          NO_ID       2.277211       1.992227       1.887279    2.089115808       2.066489       2.099466       1.912151       2.015665       1.056156 0.004554987349 0.001195923915 5.068659777e-05 
515          NO_ID       2.297252       1.842017       1.962587         2.1811       2.063498       2.102705       1.919509       2.228106       0.781678 0.003321245932 8.819014046e-05 0.001390697764 
516          NO_ID       2.297258    2.004378572       1.924703       2.213228       2.063138       2.110641       1.931797       2.207642       0.772894 0.005870101713 0.0005227216731 0.0007678751789 
517          NO_ID    2.297699892    1.810816627    1.964122798     2.18407597    2.061450254    2.081994101    1.931797212    2.227338451   0.7837264821  0.00275422289 0.0003607830657 0.001560362653 
518          NO_ID        2.29821       1.810817       1.964127       2.184044       2.061466       2.110961    1.915635496       2.202762       0.784158 0.002977007981 0.0001223387851 0.001141379529 
519          NO_ID        2.29821       1.810817       1.964127       2.184044    2.082757558       2.110961    1.940735183       2.202762       0.784158 0.002831355702 0.0002498323326 0.001106163316 
520          NO_ID       2.298594       1.807857       1.964111    2.190267427        2.06249       2.110993       1.931777       2.202762       0.782046 0.003093995513  0.00023441874 0.001091823593 
521          NO_ID        2.03556       1.845639       2.055097       1.913354       2.287702       2.075248       2.008295        2.22017       2.880878            100            100            100 
522          NO_ID     2.09523624       1.811009       1.964415       2.192236       2.090138       2.110961       1.931541       2.219146        0.75523 0.003917490112   0.0013516963 0.0001757958454 
523          NO_ID       2.105832    2.047016144       2.030043       1.925402       2.286262       2.074419       2.008183       2.269506       2.389612  0.01083225479 0.001247185225 0.0001973334978 
524          NO_ID       2.120844       1.816791       2.057147       1.913098       2.222112        2.09335       2.003239       2.229727       2.377428 0.004527542282 0.001091172003 1.626953298e-05 
525          NO_ID       2.126312       1.844343       2.093659        1.95049       2.286678       2.266152       2.008583        2.22446       2.385484 0.004869457213 0.001136435022 9.262117922e-06 
526          NO_ID       2.126312       1.844663       2.029659       1.921818       2.258006       2.076979       2.008583        2.20398       2.389836 0.004779275775 0.000835921428 0.0003860252218 
527          NO_ID        2.12836       1.865375       2.051827        1.91289         2.2228       2.093353       2.003385        2.22011       2.381396 0.005091986318 0.0008535787193 0.0003172623318 
528          NO_ID       2.128624       1.857021    1.984524689       1.906922       2.185942       2.093124       2.030023       2.202732       2.379476 0.005605294117 0.0008572468579 0.0003214476097 
529          NO_ID       2.128992       1.844863    2.053142029       1.963418       2.286678       2.095404       2.000133       2.184404       2.360532 0.004372146393 0.001040478822 0.000107212525 
530          NO_ID       2.129024       1.851807       1.923995       1.926554       2.237142    2.083397225       2.009457       2.163778        2.36042 0.005058291156 0.001087339189 0.0001894793298 
531          NO_ID       2.129136       1.810805       2.037691        1.91313       2.225238        2.09322       2.003271       2.203852       2.376388 0.004284134806 0.000925930798 0.0002362409226 
532          NO_ID       2.129136    1.810813491    2.085866306        1.91313       2.226902        2.09322       2.003399       2.203852       2.376388 0.004284134806 0.0009538164736 0.0002515037768 
533          NO_ID        2.12976       1.843587       2.052571       1.909658       2.196566        2.08196       2.027797       2.228372       2.881484 0.005282985722 0.004715299133 0.003549568571 
534          NO_ID       2.130233       1.850326       2.052539       1.996271       2.076825       2.160642       1.927616       1.975441       3.493596 0.004824382904 0.003357299462 0.001987318455 
535          NO_ID       2.130248       1.850327       2.052539       1.959386        2.28463       2.094884       2.009081       2.166684       2.525908 0.004654299231 0.0006818534307 0.0004116067717 
536          NO_ID       2.130288       1.838511    2.033589736        1.91311       2.286854       2.092904       2.008309       2.220108       2.360964 0.004699617886 0.0009865950591 0.0001161257324 
537          NO_ID       2.130408       1.850519       2.052539       1.959442       2.287798        2.09348    2.011622231       2.269504       2.362068 0.004654299231 0.0009901046979 0.0001191945204 
538          NO_ID       2.130408       1.850519       2.053915       1.959442       2.292918        2.09348       2.009385       2.269516       2.362196 0.004654299231 0.000991436508 0.0001094434258 
539          NO_ID       2.130432       1.850327       2.052539       1.962522       2.287702       2.093356       2.008873       2.220096       2.362068 0.004654299231 0.0009901046979 0.0001191945204 
540          NO_ID       2.130432       1.850327       2.053915       1.962522       2.292822       2.093356    1.998214826    2.242104768       2.362196 0.004372146393   0.0010118624 6.220571335e-05 
541          NO_ID       2.130432       1.850327       2.053915       1.962522       2.292822       2.093356       2.008873    2.265831423       2.362196 0.004654299231 0.000991436508 0.0001094434258 
542          NO_ID    2.135105901       1.850327       2.053243       1.955354       2.168945       2.094888       2.008597       2.169994        2.36194 0.004694267204 0.001088290188 0.0001493834106 
543          NO_ID       2.196834       1.842145       2.030124        2.03619       1.904209       2.147833       1.933249       2.245004       1.208029  0.00558005452 0.001787678696 0.003120512853 
544          NO_ID       2.207284       1.963276       2.013482       2.061114       1.935736       2.091786       2.064208       2.011602       1.318301 0.008597314275 0.000100309369 0.001259650536 
545          NO_ID       2.207578       1.963508       2.029998       2.061118       1.936952       2.090762       2.048336        1.98287       1.337041 0.008203741422 0.0003353728311 0.000858269282 
546          NO_ID       2.212343       2.080931       1.897438        2.06315       1.977936    2.054014498       2.064337       1.982785       1.860351  0.01027853741 0.001079296868 6.807508228e-05 
547          NO_ID    2.213109189    1.985988841       1.924175         2.1875       2.128026       2.107409       1.927681       2.204042       0.749278 0.004948255553 0.0005747507818 0.0006548498038 
