%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_RC_8    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2       obj_fn_3 
2325         NO_ID    1.601087887       1.411584    1.377335343       1.573477       1.509524        1.54043       1.756064       1.444735       3.423506    1.535741368 4.747335153e-05 0.001634833197  0.00269610623 
2326         NO_ID       1.601096       1.214976       1.373223       1.571941       1.515164       1.554046       1.599904    1.415546898       3.443666       2.122975 3.645112422e-05  0.00167883701 0.002690654547 
2327         NO_ID    1.604653417       1.462446       1.492702       1.451324       1.090473       1.342824       1.592046       1.352632       7.222136       3.382958 8.691780986e-05 0.003420981113 0.001480324136 
2328         NO_ID       1.608214       1.334634       1.397813       1.575676       1.502755       1.487463       1.657598        1.43803       5.645228       4.133551 7.17428194e-05 0.002562522522 0.003029393927 
2329         NO_ID       1.611677       1.462558    1.478426685       1.558835       1.328022       1.561082       1.607019       1.401038       4.801786       0.270819 3.605099221e-05 0.002682217598 0.002230054502 
2330         NO_ID        1.61431       1.400169       1.354548       1.558694       1.547927       1.544559       1.345918       1.379294        3.57901       3.786975 2.70369952e-05  0.00169371701 0.002491716404 
2331         NO_ID        1.61818       1.306091       1.586278       1.523577       1.054059        1.45682    1.453880861       1.861837        4.52335       8.668214 0.0005312408821 0.002190392364   0.0018702476 
2332         NO_ID       1.619306       1.200406       1.403953       1.517564    1.385482748        1.49002       1.504666       1.494202       5.520038       4.084737 0.000114152908  0.00223327918 0.002703158138 
2333         NO_ID       1.619321       1.518611       1.356853       1.588214        1.25302       1.478269       1.599596        1.65261       2.919418        8.50642 0.0002941822954 0.002278645646 0.002473049219 
2334         NO_ID       1.619723       1.464551       1.491667       1.454963       1.143008       1.236601       1.662763       1.644013       5.348732       8.680344 0.0002227554846 0.003264198369 0.000385461892 
2335         NO_ID       1.620361        1.48533       1.356904       1.416183       1.327894       1.495536       1.588431        1.36827       2.538838       0.283459 2.951851376e-05 0.005722402807 0.0006082754058 
2336         NO_ID       1.620361       1.590858       1.360344       1.593459       1.297558       1.498746    1.662776329       1.332906    2.478128545       1.594227 5.305382288e-05 0.001357097706 0.002498848113 
2337         NO_ID       1.620361       1.590858       1.360344       1.593459       1.297558       1.498746    1.662776329    1.341097546       2.530646       1.594227 5.296125609e-05  0.00135735176 0.002498304205 
2338         NO_ID       1.620361       1.595922       1.332184       1.594011       1.372694        1.51769       1.662752       1.332906       2.497878       1.723443 4.317191942e-05  0.00139894731 0.002534292455 
2339         NO_ID       1.621422       1.411624        1.38143       1.517687       1.510552       1.433858        1.33764       1.622933       3.423538       2.221631 3.644273426e-05 0.002263167255 0.001682912135 
2340         NO_ID    1.637868286       1.411584    1.372140985       1.573477       1.509524        1.54043       1.756064       1.444735       3.423506       2.122975 3.713162042e-05 0.002431453811  0.00286611223 
2341         NO_ID    1.641511681    1.574935476     1.49813115    1.473668053    1.143016341    1.316322761      1.7020144     1.64820549    4.230110973    9.129659463 0.0002762761705 0.002574977462 0.0009004863686 
2342         NO_ID       1.641512       1.590807       1.497875       1.459962       1.329672       1.310295       1.695429       1.385957       4.240475       8.656331 0.002462603917  0.00417747591 0.0007615797442 
2343         NO_ID       1.642875       1.574935       1.498131       1.519748        1.58948       1.439203       1.709771       1.645133       4.262879       9.129531 0.0002703851061 0.002004870036 0.001778480396 
2344         NO_ID       1.642982       1.334561       1.230709       1.506916       1.465274       1.519703        1.37907        1.43789       3.579132       3.404463 2.283815691e-05 0.003178391143 0.001809619672 
2345         NO_ID       1.643386       1.379953       1.228153       1.509734       1.535659       1.208445       1.511538       1.334474       5.571762       0.281653 3.266045597e-05 0.002144803338 0.001204220314 
2346         NO_ID       1.645162       1.364522       1.387307       1.491878       1.531571       1.096558        1.80667       1.474744        0.14599       2.109481 0.0001116963822 0.002087452247 0.001653247081 
2347         NO_ID       1.645194    1.314635494       1.357001       1.558782       1.498775       1.544931       1.701314       1.372354       3.575638       3.690505 3.21400337e-05 0.002517359719 0.002586673556 
2348         NO_ID       1.645212       1.460296       1.430471       1.554266        1.33896        1.04622       1.393927       1.618425       4.756606       9.039343 0.0006555780735 0.001264527607 0.003398550173 
2349         NO_ID       1.649174       1.344282       1.394393       1.508092    1.528512592       1.151588       1.504634       1.470798        5.63843       3.769001 3.283049305e-05 0.002440534663 0.001137489693 
2350         NO_ID       1.663604       1.325951       1.228626       1.590478       1.257679       1.382361       1.686235       1.759997       2.462797       5.731226 0.0004337777855  0.00220297748 0.002185002513 
2351         NO_ID       1.663988       1.346175       1.228546    1.573052273       1.258773       1.135305       1.524107       1.774845       4.557389       8.221594 0.000402886809  0.00276479561 0.002539937342 
2352         NO_ID       1.667401       1.324853       1.352984       1.566524       1.244849       1.481244       1.599712       1.366772       7.085334    4.008882148 0.0001187971764 0.001305302207 0.001999231572 
2353         NO_ID        1.67094       1.497416       1.422375        1.58609       1.365072       1.182978       1.394603       1.664505    4.612102509       8.672751 0.0005761618228 0.002132421885 0.002526423635 
2354         NO_ID       1.671561       1.623626       1.382872       1.593395       1.297566       1.503314       1.812408       1.337002       2.524246       1.594739 3.686213066e-05 0.002084218834 0.002417847774 
2355         NO_ID       1.676142       1.200398       1.417513       1.509548       1.598389       1.161828       1.504574       1.356462       5.651622       2.226497 2.326865454e-05 0.002562759779 0.0007835292799 
2356         NO_ID       1.677129    1.499659077       1.514519       1.511506       1.404818       1.508717       1.630217       1.385713       0.775247        5.62275 0.0001166796887 0.002201703011  0.00110396058 
2357         NO_ID       1.677129    1.515226189       1.514519       1.511506       1.404818    1.492322203       1.630217       1.385713       0.775247        5.62275 0.0001214624605 0.002199231759  0.00187943734 
2358         NO_ID       1.677961       1.459758       1.349695       1.508091       1.340054        1.08141       1.664579       1.356118       2.499926    6.583331821 0.0002423046552 0.002200777079 0.001125731613 
2359         NO_ID       1.678964       1.641037       1.491509       1.573491       1.448914       1.538546        1.65984       1.690324       7.704356       8.487143 0.001052832562 0.003058120772 0.001815537563 
2360         NO_ID    1.679209131       1.393166       1.581528       1.509541       1.385364       1.154316       1.828903       1.859757       6.700305       8.459102 7.882085395e-05 0.003535166788 0.0007739300331 
2361         NO_ID        1.67922       1.673741       1.491509       1.502035       1.509938       1.374718       1.659848       1.706868       7.606948       8.398047 0.0005165977258 0.003414806134 0.001834351751 
2362         NO_ID       1.681894       1.344238       1.347033       1.508132       1.512605        1.15518       1.504638        1.45289       3.443846       3.739609 2.769609905e-05 0.002461994868 0.0009111461316 
2363         NO_ID       1.682534       1.394041    1.384124567       1.508132       1.273403       1.469981       1.506126       1.470802       5.125368       3.382953 3.232924683e-05 0.002320791296 0.001508080261 
2364         NO_ID       1.682606       1.394201       1.431617    1.469095099       1.269435       1.549473       1.506062       1.472338       5.124344       3.788457 3.777719369e-05 0.004663268939 0.000801453054 
2365         NO_ID       1.683777       1.329681       1.353016       1.532012       1.329073       1.480828        1.64987         1.3217        7.08319       3.614326 7.551773972e-05 0.002321740324 0.002781546037 
2366         NO_ID       1.683829       1.347359       1.379034       1.444004        1.29681       1.467612       1.738478       1.499252       7.251196       3.514014 2.750147618e-05 0.004589962844 5.970280996e-05 
2367         NO_ID       1.683847       1.347359       1.379032       1.444388       1.294762        1.46854       1.592046       1.499188       7.257916     3.85406873 3.386813988e-05 0.004490029382 0.0006297334278 
2368         NO_ID       1.684361       1.473822       1.383575       1.509939        1.33595       1.504378       1.698219       1.559494       2.329406       1.934103 4.295807503e-05 0.003396237104 0.001363631652 
2369         NO_ID       1.685385        1.47843          1.379       1.559091       1.297038    1.525885745       1.696683    1.500803214       2.539326       1.941023 4.735172664e-05 0.001365139246 0.001904576825 
2370         NO_ID       1.685467       1.355437       1.236148       1.472176       1.297265       1.475873    1.863291426       1.427131       6.864334       3.402718 3.005877779e-05 0.004037154178 3.874028105e-07 
2371         NO_ID       1.687142       1.344238    1.425568601       1.575716       1.513117       1.406447        1.34595        1.42011        3.62206       4.132831 2.390964086e-05 0.002636899423  0.00221357135 
2372         NO_ID       1.687142       1.397033       1.419737       1.508004       1.273397       1.472029       1.342286       1.470674       5.125368       3.001369 3.023769725e-05 0.003441895417 0.001291325446 
2373         NO_ID       1.689451       1.311721    1.279626259        1.53544       1.330785       1.472675       1.506439       1.616363       6.310062       3.299292 5.886776297e-05 0.001956908441 0.001866545243 
2374         NO_ID       1.690222       1.236262       1.290852       1.511533        1.52539       1.504534       1.687716       1.335507        3.37827       4.102799 3.288701497e-05 0.002935603809 0.001380736413 
2375         NO_ID       1.691164       1.473384       1.422375    1.478185249       1.382544    1.178050465       1.401095       1.616367        4.72339       3.172906 3.425202565e-05 0.004652791841 0.0003790043995 
2376         NO_ID         1.6914       1.474316       1.620087     1.13530634       1.364916    1.486355654       1.336583       1.630329       2.538966       8.813938 0.0005303288982  0.03608972457  0.03123293037 
2377         NO_ID        1.69142        1.46254    1.432231375       1.595498       1.364916       1.047904       1.344775       1.663097    4.573800522       8.790498 0.0005793031652 0.001182673964 0.002914331067 
2378         NO_ID        1.69142       1.473512       1.430471        1.59345    1.355167691       1.045268       1.391751       1.616367       4.723902    3.295785663 4.059022703e-05 0.001568823278 0.002359044775 
2379         NO_ID       1.691548       1.455644       1.450615    1.359479618       1.470388    1.190203164       1.359111       1.661785       4.821754       8.794594 0.0005761479132 0.009481272876 0.005710238333 
2380         NO_ID         1.6919       1.498128       1.438567    1.504445622       1.365148       1.537656       1.337767       1.649465        4.72122       9.039759  0.00062655834 0.003335738684 0.001138873614 
2381         NO_ID       1.692188    1.477729238       1.430439        1.59345    1.482668687       1.041568       1.393935       1.667577        4.73203       9.042915 0.0007149412517 0.001127250323 0.002835258558 
2382         NO_ID       1.692772       1.457532       1.424887       1.495162       1.486365    1.280600439       1.337679       1.667065       4.732286       8.625123 0.0005256076135 0.003585964969 0.001888937886 
2383         NO_ID       1.692956       1.476624       1.458487        1.59345        1.36516       1.537788       1.337639       1.667897       4.738014       9.037791 0.0006597851245 0.002274752952 0.002318545656 
2384         NO_ID       1.694348       1.455132       1.398895       1.558778       1.373264       1.074592       1.403143       1.661433       4.723798       9.321967 0.0007939623454 0.001719277771 0.001829920683 
2385         NO_ID       1.696668        1.66254       1.449158       1.593466        1.53076       1.077334       1.459471       1.680377        4.99635      11.793067 0.003279260153 0.002278353799 0.001684936566 
2386         NO_ID       1.698414       1.655306       1.373073       1.559877       1.509948        1.55579       1.425211       1.348799        3.45669       2.116703 5.541040881e-05 0.002890136561 0.001626591373 
2387         NO_ID       1.698931       1.379557       1.366292       1.535456       1.533939       1.369187       1.517701       1.692523       6.524078       3.314332 7.004272666e-05 0.002057933705 0.001616630921 
2388         NO_ID    1.703451635       1.286681       1.594422       1.571141       1.244753       1.549436       1.760568       1.845773       6.067314       8.324335 0.0004087861164 0.002673355106 0.002316090718 
2389         NO_ID       1.704476       1.457388        1.45367       1.594106       1.492504    1.557873892       1.656079       1.690585        5.01619      10.655971 0.001222343288 0.002141231886 0.002214239161 
2390         NO_ID       1.705601       1.681771       1.656381       1.493118         1.4612    1.011667923       1.669712       1.698004       5.893364       9.740487 0.001228464161 0.003224878805 0.0002755819115 
2391         NO_ID       1.706854       1.390563       1.357313       1.549014       1.528275       1.555823       1.484198       1.473464       1.093606       2.380393 3.361904205e-05 0.002956986328 0.001737197965 
2392         NO_ID       1.710753       1.671659       1.619485       1.493118       1.453712       1.377538        1.69728       1.695444        5.80274       9.707719 0.001040165789 0.003150884035 0.0003734434082 
2393         NO_ID       1.713115    1.355720519       1.233444       1.442224       1.287249       1.156513       1.851788       1.446459        6.82262       3.396698 4.795690088e-05 0.005594521318 0.001404481583 
2394         NO_ID       1.717114       1.397435       1.252665       1.574182       1.547469       1.473901       1.534414       1.469106       5.651618       3.694249 4.150394173e-05 0.002782829237 0.002028027213 
2395         NO_ID        1.73302       1.640008       1.514759       1.542874        1.37104       1.001565       1.509839       1.421817       4.725326       11.41446 0.001372197413 0.002122215638 0.001060597017 
2396         NO_ID       1.742182       1.385723       1.358173       1.586022       1.239189       1.492047       1.472534       1.543042        4.06637       2.249437 4.514185663e-05 0.002951397142 0.001432119999 
2397         NO_ID       1.742581       1.236454       1.247586       1.555173       1.492722       1.393878        1.77153       1.430523       3.378242       3.674767 4.948392591e-05 0.003632673091 0.001217899923 
2398         NO_ID       1.742797       1.310954       1.252402       1.520341       1.502816       1.396886       1.768456       1.355647        3.37773       2.249615 2.568994947e-05 0.002778982735 0.0007214544305 
2399         NO_ID       1.755774    1.549459561       1.341076       1.500476       1.210037       1.129855       1.694085       1.385146       2.591602       3.145959 2.272155577e-05  0.00385868657 0.0001440528062 
2400         NO_ID       1.755944       1.304011       1.602462       1.515769       1.072059       1.457492       1.861787       1.847989       4.594934      11.785002 0.006690468628 0.003103869369 0.002039088082 
2401         NO_ID     1.76113971     1.66735297    1.647357177    1.494451413    1.457105869    1.377586258    1.635229725    1.696467906    6.131492304    8.749287261 0.0006837580476 0.003482663718 0.001261960697 
2402         NO_ID        1.76114       1.675243       1.643261       1.494355        1.45301       1.377586       1.678373       1.703636       6.131268       8.671835 0.0005929533614 0.003521575955 0.0001075625419 
2403         NO_ID       1.763839       1.411588       1.332273       1.593449       1.338964       1.271201       1.328393       1.405696      10.034194       3.162894 1.701423792e-05 0.002709672215 0.002774408028 
2404         NO_ID       1.764543       1.394202       1.336241       1.558289       1.339028       1.269081       1.327705    1.330317121    8.935719825       3.552782 7.106867245e-06 0.002333905516 0.002469048658 
2405         NO_ID       1.765913       1.236066       1.356748       1.490571       1.235113       1.202036       1.824018       1.779671       3.376221       8.811905 0.001892253919 0.003379471647 0.001515907081 
2406         NO_ID       1.768042       1.394471         1.3661       1.507882       1.133097       1.142295       1.694151        1.33986       2.259034    3.189099791 2.014036747e-05 0.003330833975 0.0005087463774 
2407         NO_ID       1.768074       1.378087       1.357492    1.511382086       1.116713    1.096303382       1.694151        1.36802       2.127962       2.633979 2.233206954e-05 0.006837863152 0.002069381151 
2408         NO_ID        1.77268       1.312287       1.336216        1.49324       1.143017       1.123555       1.425407       1.526988       2.329438       3.034811 1.85269869e-05 0.004213482275 0.0004407200371 
2409         NO_ID       1.772712       1.574423       1.495987       1.571972        1.14306       1.318195       1.589835       1.630285       4.230075       9.123387 0.000443292907 0.003284730542 0.001835519369 
2410         NO_ID       1.774074    1.485204076       1.257081       1.506918       1.492539       1.441101       1.420567        1.47013       5.649522       0.653537 7.650754487e-05 0.003018148227 0.001873448049 
2411         NO_ID       1.774446    1.260666221        1.61904       1.592039       1.559319       1.175643       1.771623     1.81835245       3.378117        2.26659 0.0001355862369 0.001988089881 0.001668323212 
2412         NO_ID       1.774458       1.377905       1.244537       1.507686       1.530811     1.19392159        1.47707       1.333938       5.643506       3.396393 1.518688988e-05 0.003323487408 0.0006688318257 
2413         NO_ID       1.775038       1.263908       1.618992    1.589187054       1.557271       1.193307       1.753191       1.306808       0.428997        2.12323 3.73559396e-05 0.001975328398 0.001842522976 
2414         NO_ID       1.776248       1.345319       1.357468        1.50553       1.116825       1.170807       1.337527       1.564856       2.132314       3.118539 2.326665875e-05  0.00320512979 0.0007144319231 
2415         NO_ID       1.776264       1.378087       1.357464       1.503802       1.116681       1.123735       1.694087       1.363108       2.128218       3.133675 2.078900595e-05 0.004386203226 0.0003287022239 
2416         NO_ID       1.776266       1.312567        1.35746        1.50553       1.116709       1.129815       1.695431       1.564628       2.592546       2.635207 2.979201488e-05 0.003344387015 0.0004387754073 
2417         NO_ID       1.776266       1.378103     1.35746011       1.503802       1.116709       1.129815       1.694087     1.30654103       2.592546       2.633959 2.14788042e-05 0.003429600049 0.0003478986175 
2418         NO_ID       1.776268       1.376567       1.361556       1.504634       1.122853    1.152547556       1.693959        1.38338       0.777378    2.456303049 3.830298642e-05 0.003122820529 0.0007586186989 
2419         NO_ID       1.776484       1.378615       1.361556       1.503866       1.126949       1.163127       1.698055       1.338324       4.623522       2.423535 2.496340273e-05 0.004680271653 0.0004230230664 
2420         NO_ID       1.778543        1.39497       1.401777       1.574673       1.339028       1.299809       1.329433    1.396605692       9.153673       3.551246 4.935085312e-05  0.00214027656 0.001626299469 
2421         NO_ID       1.791861       1.418783       1.394325       1.558696       1.297061       1.129665       1.738488       1.402531       2.614526       3.444974 2.421879886e-05  0.00247267353 0.001519922342 
2422         NO_ID       1.802012       1.495304       1.520679        1.44433       1.360976       1.215746       1.411335       1.354361       4.838526      10.769903 0.0001234680377 0.004942532953 0.001050936976 
2423         NO_ID       1.805099       1.235913       1.280927       1.321175       1.076887       1.334652       1.467953       1.766214       3.755168       4.091291 1.107882355e-05  0.01029121977 0.006437960363 
2424         NO_ID       1.809036       1.422924       1.430551       1.550442       1.483009       1.041552       1.426703       1.695905        4.73203       9.426915 0.0008378333329 0.002136092019 0.001919117447 
2425         NO_ID       1.812359       1.419791       1.393561       1.575464       1.295281       1.116257        1.59206       1.402419       5.898046        3.44907 2.117932789e-05 0.002351750177 0.002729351838 
2426         NO_ID       1.815926       1.382115       1.357189        1.55311       1.500499       1.524949       1.502571       1.486402       1.602118       2.381145 2.765390077e-05 0.002155295134 0.001851649715 
2427         NO_ID    1.815927982       1.380323       1.356677        1.55311       1.499603       1.524943    1.502571469       1.474498       1.094214    2.093330221 3.579682168e-05 0.002161297944 0.001863235592 
2428         NO_ID        1.81593       1.378851       1.356341       1.554774       1.499711       1.554767        1.48183       1.346426        1.05335       2.106585 3.563144047e-05 0.002044743899 0.002023306341 
2429         NO_ID       1.837926       1.380323       1.356677        1.55311       1.499603       1.524943       1.481766       1.474498       1.094214    2.230040647 3.029346251e-05 0.001923001695 0.002163160079 
2430         NO_ID       1.837926       1.380323       1.356677        1.55311       1.499603       1.524943    1.493837338       1.474498       1.094214       2.380377 3.068436825e-05  0.00192027219 0.002165999323 
2431         NO_ID       1.837926       1.386979       1.360773       1.553206       1.503699       1.524943       1.482406        1.46733       1.094438       2.457829 2.859009669e-05 0.001915562745 0.002180752048 
2432         NO_ID        1.83799       1.379555       1.382929       1.508054       1.501171       1.504335       1.480076       1.351639       1.071686       2.282489 2.769697899e-05 0.002555885627 0.001611511043 
2433         NO_ID        1.83799       1.379811       1.378833        1.55311       1.501171       1.524943       1.480078    1.345319701       1.071686       3.691513 2.395400217e-05 0.002002461773 0.002091708587 
2434         NO_ID        1.83799       1.379811       1.378833        1.55311       1.501171       1.524943       1.480078    1.352560755       1.071686       3.691513 2.410669262e-05 0.002004555093 0.002092506599 
2435         NO_ID       1.839982       1.254862       1.247762       1.510117       1.533989        1.37339       1.743268       1.428435       3.299917       3.691151 1.758396835e-05 0.002500210032 0.001462352062 
2436         NO_ID       1.840811       1.330023        1.24626         1.5056       1.339057       1.423521        1.86097       1.446495       7.608218       3.168222 0.0001105405969 0.003617698609 0.001745835397 
2437         NO_ID       1.864556       1.213902        1.51479       1.506017        1.05771        1.48898    1.846745648       1.352922       5.925558       8.898752 0.003905206388 0.001503113604 0.003730031842 
2438         NO_ID       1.873698       1.559858       1.655289       1.575217        1.42735       1.486442       1.353067       1.332909       2.899413       2.653556 1.230091809e-05 0.001874294735 0.002917145111 
2439         NO_ID       1.879976       1.213202       1.599958       1.572849    1.594441956       1.479644       1.859995    1.571930531       2.929334       10.03212 0.006466558639 0.0002539390281 0.003594651172 
2440         NO_ID        1.87998        1.55953    1.633587186       1.514485       1.429014         1.4872        1.37745       1.321794       2.899397       2.675368 1.222517191e-05 0.002595455045 0.002275776402 
2441         NO_ID       1.880354       1.683346       1.656937       1.409781       1.426966       1.486432       1.342543       1.332897       2.985301       2.609988 3.517731217e-05 0.004462562167 0.000684590573 
2442         NO_ID       1.881256       1.216018       1.602094       1.462513       1.073311        1.42396       1.861903       1.859773        6.09739       8.696658  0.00386057924 0.002473156442 0.002531841718 
2443         NO_ID       1.881448       1.393174       1.582128       1.517557         1.4701       1.481996    1.815896348       1.887405       6.569233     9.09523414 0.003356478768 0.002195597319 0.002636207014 
2444         NO_ID       1.881508        1.39425       1.622456       1.572978       1.297584        1.46598       1.768252       1.868461       6.593861       8.672118  0.00195607833 0.0006525285845 0.003492031003 
2445         NO_ID       1.882734       1.571024       1.640505       1.574629       1.562132       1.483128       1.411834       1.487169       3.453781    3.429498754 2.097615916e-05 0.001877660424 0.002960361671 
2446         NO_ID       1.882742       1.567206       1.648963       1.421537       1.563794       1.483872       1.413354       1.534521       0.368149       2.732046 3.380918712e-05 0.004928753154 7.254614063e-06 
2447         NO_ID       1.883278       1.392967       1.225631       1.579375       1.385238       1.260906       1.511527       1.646008       0.776707      10.183576 0.001027316161 0.001824031958  0.00333099214 
2448         NO_ID       1.883492       1.393411       1.258399       1.503231       1.389742       1.217146       1.517927        1.60278       5.638659       8.899608 0.0004118400218 0.001897165884 0.001736698157 
2449         NO_ID       1.883494       1.395015    1.550207882       1.578607       1.389334       1.294186       1.515623       1.600952       4.622851      10.150808 0.0007668254004 0.000948692431 0.003350436337 
2450         NO_ID       1.883496       1.214226       1.680063       1.522809       1.076891       1.480028         1.8633       1.860156       6.106006      10.865718  0.01188324546 0.001204703165 0.003469684561 
2451         NO_ID       1.883578        1.21653       1.589538    1.574652746       1.011947       1.480316    1.870809829    1.735499032       6.569805       8.900294 0.003928480555 0.0001576568032 0.004221170554 
2452         NO_ID       1.883752       1.213222       1.589798       1.503217    1.062469338    1.450136518       1.870267    1.348825969       5.909174       8.899614  0.00430988515 0.002604554794 0.003114707732 
2453         NO_ID       1.883754       1.213238        1.55703       1.578977       1.062469       1.479292       1.870011       1.347034       5.941942       10.47235 0.008786409965 0.000316755427 0.004202543269 
2454         NO_ID       1.883816       1.213222       1.591334       1.504497       1.091141       1.260904       1.870091       1.351898       5.921974       8.898798 0.004228506314 0.002803063265 0.002340944598 
2455         NO_ID        1.88555    1.607533532       1.514973       1.575781       1.532834       1.416824       1.329594       1.833921       3.377733       2.605708 4.714361859e-05 0.002057761536 0.004491786992 
2456         NO_ID        1.88964    1.378879782        1.66007       1.517549       1.393104       1.483936       1.871303       1.847799       6.306645       8.794934 0.003289946043  0.00104076282 0.002884180906 
2457         NO_ID       1.890168       1.214482       1.602598       1.571953       1.253021       1.488508       1.861813    1.842619481    5.902393499       8.464118  0.00324622215 0.0005285208917 0.003446181001 
2458         NO_ID       1.890168       1.394712       1.668138       1.507069       1.394184       1.488718       1.861815       1.846093       6.065113      10.891318 0.009105196826 0.001537051844 0.003608817989 
2459         NO_ID       1.890184    1.510360783       1.602594       1.571953       1.252877       1.422972    1.443671202       1.842599       6.061022        8.79885 0.0008952071739 0.001445535754 0.003316762322 
2460         NO_ID       1.890216       1.213968       1.602598       1.568881       1.329081       1.488508       1.884469       1.842619       6.044958       8.464118 0.003596756173 0.0004572325305  0.00349054838 
2461         NO_ID       1.890248       1.280554       1.643574       1.583217       1.339283       1.457004       1.337632       1.878853       6.175918        8.47315 0.0006126074958 0.0006380979036  0.00339838007 
2462         NO_ID        1.89092        1.21397       1.594566       1.599653       1.253021       1.490044       1.887397       1.855661       6.264638       6.229983 0.0008618513622 0.001347697712 0.003563352293 
2463         NO_ID       1.897316        1.21219       1.637478       1.575665       1.339037       1.491644       1.862069    1.899929212        6.17967       8.480566 0.003796639993 0.0002611827133 0.003680748289 
2464         NO_ID       1.897324       1.223198        1.62191       1.575665       1.339031       1.491594       1.862037       1.887143        6.16431       8.487798 0.003611612721 0.0002656507024 0.003633667669 
2465         NO_ID       1.899944       1.215266       1.589542       1.473521    1.069339613       1.317372       1.861939       1.857429       6.063286       8.904374 0.004338371732 0.002501453006 0.002925772042 
2466         NO_ID       1.899944       1.215266       1.589542       1.519601    1.082497076       1.440252       1.861939       1.854357       6.096054       8.904246  0.00434493523 0.0007545448686  0.00283211691 
2467         NO_ID    1.300533072        1.20963       1.630878       1.558385       1.313293       1.483964       1.861831       1.854785       5.391542        8.47647            100            100            100 
2468         NO_ID     1.32797084       1.215006       1.622758       1.575857       1.330845       1.520306    1.305603769       1.884967       6.162982      11.979894            100            100            100 
2469         NO_ID    1.350722069       1.393427       1.225631       1.578991       1.389742       1.217146       1.517671       1.600988       5.671427      10.472344            100            100            100 
2470         NO_ID       1.356167       1.309471       1.380408       1.443556       1.299986        1.46854       1.592058       1.499188       7.256916       3.489454            100            100            100 
2471         NO_ID       1.358758       1.379091       1.378269       1.519574       1.501219       1.529039       1.479054       1.328351        1.07167       3.625977            100            100            100 
2472         NO_ID       1.360833       1.460438       1.329211       1.451758        1.35237       1.078399       1.329987       1.487174       2.929658        5.02663            100            100            100 
2473         NO_ID       1.375657        1.41188        1.31589       1.495289       1.507476       1.571586       1.787168       1.651217       3.410962       2.350647            100            100            100 
2474         NO_ID       1.379464       1.312325       1.346656       1.490682       1.334937       1.129303       1.433397       1.542756       3.126362       3.024331 1.942957319e-05 0.005788028496 0.002261872195 
2475         NO_ID       1.381271       1.249769       1.257669       1.327319       1.032983       1.315674       1.514801       1.634502       4.754391       2.123803 5.86082099e-06 0.009648654496 0.004030993852 
2476         NO_ID       1.392518       1.249224       1.393913       1.490501       1.528379       1.066482       1.502342       1.616534       3.719939       0.360673            100            100            100 
2477         NO_ID    1.395078116    1.253755829       1.393857        1.50983       1.528377        1.06703       1.506438     1.58913222       3.719363       3.691121 5.847039481e-06 0.006966888934 0.002569722203 
2478         NO_ID       1.413995       1.464695       1.498483       1.510515       1.159392       1.236601       1.681299       1.644205       5.348732       8.909144            100            100            100 
2479         NO_ID       1.414039       1.280023       1.226791       1.334387       1.062239       1.324668       1.546167        1.32259        3.70582       4.124155 4.42647546e-05 0.008499585551 0.004374882511 
2480         NO_ID       1.421084       1.263224       1.365047        1.50983       1.536633       1.039894       1.506462       1.381198       3.720275       3.567849 4.444925486e-05 0.005376981901 0.001019243291 
2481         NO_ID       1.423255       1.245047       1.247941       1.330327       1.034903       1.520404       1.546167       1.446054       3.751752       4.123935 7.883622539e-06  0.02154450741  0.01776879075 
2482         NO_ID       1.428079       1.280513       1.388741       1.571031    1.040473444       1.310036       1.756065       1.346374       4.469975       4.122651 6.392417787e-05 0.003291839852 0.0002464796664 
2483         NO_ID       1.428119       1.252841     1.30346718       1.326551       1.049943       1.309974       1.506433        1.62709       4.721495       4.101147 4.393302987e-06 0.008179612026 0.004080930515 
2484         NO_ID       1.429399       1.250377       1.263534       1.593447       1.053783       1.303972       1.872007       1.618446       3.699824       0.423259 3.085120264e-05 0.004339169663 0.0002768965316 
2485         NO_ID       1.430135       1.249225       1.258373       1.340103    1.228874122       1.303828       1.506093       1.472998       4.731063       2.386971 9.47694841e-05  0.00800410908 0.003419714403 
2486         NO_ID       1.430423       1.251305       1.257669       1.329367       1.054039    1.315706388    1.564792641        1.61671    4.732119143       4.089883 4.441046145e-06 0.009549220744 0.004101634732 
2487         NO_ID       1.430423       1.251305       1.257669    1.333066939       1.054039       1.309972    1.516849217        1.61671    4.732119143       4.089883 6.423956867e-06 0.007766984418  0.00348036963 
2488         NO_ID       1.434478        1.20343        1.29479       1.527909        1.49249       1.373526       1.771916       1.428499        3.42131       2.275559 5.786842986e-05 0.004395844676 0.0004429943719 
2489         NO_ID     1.44209059       1.334635       1.240528       1.501802       1.299495       1.286243       1.571775       1.764187    2.816657512       4.529182 1.378250592e-05 0.004205325255 0.001640378084 
2490         NO_ID    1.452193269        1.39726        1.66007       1.509357       1.393584       1.482848       1.871103       1.847795       6.306581      11.837678            100            100            100 
2491         NO_ID        1.46076       1.357664       1.381431       1.571141        1.49062       1.156258       1.761548       1.405711       3.740344       2.128399 3.275839828e-05 0.003253488213 0.0004550464562 
