%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1       obj_fn_1       obj_fn_2       obj_fn_3 
3084         NO_ID        1.65208       1.418219       1.621028       1.221285     1.10801551       1.523035       1.442599       0.471379 0.001904426594 0.001350509649 0.001204927724 
3085         NO_ID       1.652103        1.52472       1.337544       1.226317       1.141352       1.566456       1.701542    11.86160711 0.002717649423 5.22277524e-06 8.319028897e-05 
3086         NO_ID        1.65211    1.314463291       1.592979       1.226291       1.264891        1.60417       1.482619    7.295119925 0.001750420245 0.0004998073741 0.0001130423886 
3087         NO_ID        1.65211       1.633218     1.42654068       1.234483       1.141242       1.710109       1.500768       7.161707 0.001040052937 0.0002520197274 0.0001723163166 
3088         NO_ID       1.652123       1.360898       1.365174       1.234561       1.141347       1.515212       1.612853        6.79201 0.002586452791 5.075889113e-06 0.000342012003 
3089         NO_ID       1.652233       1.640388       1.579477        1.35735       1.167761       1.738133       1.543911        0.74591  0.00375273467 0.0002376152763 0.0007755931183 
3090         NO_ID       1.652234    1.314501272       1.427059       1.233411        1.14165       1.714205        1.51098       6.439324 0.002471785928 4.731900621e-05 0.0001854591696 
3091         NO_ID       1.652286       1.628298        1.40759       1.247147        1.22381       1.714461       1.482936       6.522268 0.002520265078 0.0007507640001 1.340975874e-06 
3092         NO_ID       1.652617       1.486796       1.419894       1.227217       1.207185       1.781494       1.608886       0.749866 0.001489932246 0.0001845032673 0.000199605052 
3093         NO_ID       1.653646       1.309543       1.584273       1.221285       1.291131       1.586064       1.481779       7.840593 0.002000504823 0.0002291031784 1.699787029e-06 
3094         NO_ID        1.65377       1.300354       1.627361       1.222467       1.330563       1.613294    1.532427606       6.653073 0.002192514374 3.201298161e-05 0.000194801069 
3095         NO_ID       1.653787       1.631198       1.454062       1.415021       1.422202       1.507455       1.666979       2.528139 0.0007831557765 2.019925916e-05 0.0003246986592 
3096         NO_ID       1.653902       1.622466       1.414326       1.229483       1.141606       1.710799       1.470524       4.674954 0.0004203051129 0.0001687350567 0.0003744890401 
3097         NO_ID       1.653913       1.631681       1.425743       1.335886       1.270613       1.519167       1.527397       0.559238 0.001385730439 0.0004692284863 0.0005765350651 
3098         NO_ID       1.654022       1.619394       1.398006       1.226291       1.141234       1.710365        1.47052       6.443932 0.0009554038796 0.0002171653683 0.0005003111634 
3099         NO_ID       1.654459       1.361334       1.407354       1.221125       1.299313       1.775374       1.602157       8.160202 0.002099796306 3.267206296e-05 0.000139224792 
3100         NO_ID       1.654937       1.521048       1.426152       1.223655         1.3515       1.512952       1.601201        9.41304 0.002359651742 0.0003145474804 1.067214923e-05 
3101         NO_ID       1.655109         1.6281       1.432813       1.393089       1.420161       1.780165       1.586553       2.991057 0.001209956345 0.0001214159169 0.0007718153927 
3102         NO_ID       1.655193    1.499571401       1.422056       1.216453       1.351568       1.513592       1.535721    7.383332332 0.002490704167 1.768133822e-05  0.00013693155 
3103         NO_ID       1.655195       1.623469       1.556849       1.329222       1.280499       1.650135       1.610485       1.891178 0.0002495939564 0.0005695746592 0.0003805895707 
3104         NO_ID       1.655306    1.375851476       1.593999       1.224635       1.277645       1.603194    1.464593248       6.661073 0.001733109626 0.0003494518488 8.138180147e-06 
3105         NO_ID       1.655307       1.536394       1.331866       1.225404       1.300304       1.506811       1.655516       9.372445 0.002956556701 2.116742263e-05 0.0003289029363 
3106         NO_ID    1.655402663    1.485724017       1.384182     1.22524733       1.351569        1.75743    1.559202454    6.703910757 0.002529698688 0.0001452754911 0.0001212019369 
3107         NO_ID    1.655402663    1.485724017       1.384182       1.226705       1.351569        1.75743    1.575318447    6.163164804  0.00240209264 0.0001009305077 0.000166251684 
3108         NO_ID    1.655402663    1.485724017       1.384182       1.226705       1.351569        1.75743    1.596689338       6.785834 0.002513592728 0.0001348317459 0.0001310548534 
3109         NO_ID       1.655433       1.520536       1.422056    1.217126741    1.340025567       1.508856       1.601257       9.404848 0.002271941457 6.588607361e-06 0.0001184673619 
3110         NO_ID       1.655647        1.37659       1.375442       1.134394       1.155921       1.692132       1.608261       7.811449 0.001355578216   0.0076311985 0.005179420225 
3111         NO_ID       1.655673       1.633233       1.398616    1.359127008       1.270985       1.653627       1.490085        1.69389 0.002318226211 0.0005432880905 0.0004940205852 
3112         NO_ID       1.655694       1.304351       1.682065       1.211859       1.278843       1.509834     1.61208024       7.828889            100            100            100 
3113         NO_ID       1.655695       1.622339    1.308649771    1.309875634       1.264505       1.648799       1.609281       1.197738 0.001095207613 0.0007132108708 0.0002153114371 
3114         NO_ID       1.655695       1.622339       1.318548    1.329263326       1.264505       1.648799       1.609281       1.197738 0.0005680418859 0.0004544033009 0.0003549162406 
3115         NO_ID        1.65571        1.36096       1.407698        1.24908       1.286993       1.447711       1.592625       4.258322  0.00135830696 0.0009015216066 1.735338105e-05 
3116         NO_ID       1.655822       1.303426       1.647953       1.224523       1.268195       1.603242       1.405091       6.762993 0.001623905859 0.0003736036571 3.688817106e-05 
3117         NO_ID       1.655835        1.36942       1.375508       1.224538       1.272433       1.774618    1.553596284       4.792926 0.001546725543 0.0002648054912 9.539979668e-05 
3118         NO_ID       1.655835       1.439116       1.375508       1.224538       1.261185       1.775738       1.579823        5.15791 0.001616485415 0.0002124976444 0.0001034578184 
3119         NO_ID        1.65593       1.451946       1.608436       1.198745       1.485267       1.650219       1.438606       8.163468 0.003819956913 0.001191778816 0.0007363630536 
3120         NO_ID        1.65595       1.316234       1.617649       1.221671       1.220931        1.60575       1.765355       5.835253 0.001235024455 1.578699746e-05 0.0002992174884 
3121         NO_ID       1.655955       1.437086       1.333738       1.245329       1.271738       1.764718       1.490173       2.690554 0.001319110532 0.0008606440543 3.317396251e-05 
3122         NO_ID       1.655995       1.360198       1.327674       1.225221       1.297777       1.775502       1.604717        8.02913 0.001977557851 0.0004153454764 1.805444583e-05 
3123         NO_ID       1.656731       1.360926        1.32367       1.231953       1.318211       1.739187       1.601007       5.391274 0.001797535476 0.0005104625227 5.210271158e-05 
3124         NO_ID       1.657243       1.622317       1.557041       1.329222       1.280499    1.643594461       1.613557       1.760106 0.000260603485 0.0007027153111 0.000394224436 
3125         NO_ID      1.6579505       1.444637       1.610275       1.221341       1.376403    1.548684404       1.437958       7.419451 0.002596494923 5.520518408e-05 9.363868817e-05 
3126         NO_ID    1.658317053       1.621315        1.30353       1.325094       1.269113       1.648287       1.609305       1.181866 0.0003923527499 0.0005037846607 0.0003161845231 
3127         NO_ID    1.658426359    1.672461168    1.427826594       1.234483       1.141234       1.710109       1.482616       6.444444            100            100            100 
3128         NO_ID       1.658625       1.581431       1.429128       1.223025       1.141552       1.508408    1.788206724     2.03580963 0.001160083703 3.874085291e-05 0.0002728853263 
3129         NO_ID       1.658895       1.622371       1.310804       1.338566       1.243001       1.667487        1.62915       1.205162 0.001849534448 0.0004740658947 0.0002190617113 
3130         NO_ID       1.659803    1.376013635       1.449609    1.345934396       1.261113       1.500055       1.535025       0.480182 0.007813353625 0.000538112851 0.0007469656025 
3131         NO_ID       1.660051       1.377728        1.33169       1.228945    1.261120731        1.77803       1.551101        2.59013 0.001419573578 6.331727349e-05 0.0002277447787 
3132         NO_ID       1.660595       1.369966        1.40077       1.221234       1.294851       1.758974       1.585147    4.717128655 0.001718451328 7.798728241e-05 0.0002816169615 
3133         NO_ID       1.660813          1.624       1.420389       1.401409       1.401715       1.441328       1.504631       3.051665  0.00103828014 0.0002151733489 0.000791736613 
3134         NO_ID       1.661335       1.485724       1.384178       1.226683       1.351353       1.757426       1.580009       7.899434 0.002875161979 0.0003365210042 1.826772157e-05 
3135         NO_ID        1.66151       1.358806       1.338402       1.254145       1.311633     1.75542255       1.600615       4.421178 0.001341672879 0.0009738402411 5.403605175e-06 
3136         NO_ID       1.663615       1.365982       1.438476       1.226957       1.202845       1.443582       1.612643       7.230876 0.001370215603 0.000412535054 2.095178495e-05 
3137         NO_ID       1.663871       1.650004        1.34115       1.298735       1.406829        1.77126       1.605631       7.708898 0.004439920955 0.001235441653 0.0001545023462 
3138         NO_ID       1.663886       1.371524       1.622415    1.256659122       1.272699       1.566558       1.439097       5.737249 0.0009655302382 0.001194833536 0.0004187002979 
3139         NO_ID       1.663897       1.622476       1.407025    1.313684177       1.262969       1.583359       1.543781       1.197918 0.0006163470513 0.0009680411542 0.0002696545158 
3140         NO_ID       1.663903       1.624884       1.494048       1.405405       1.426006       1.518157       1.732875       3.241369 0.0004434067975 0.0001859416399 0.000537389466 
3141         NO_ID       1.663903       1.628935       1.493536    1.395379397       1.425494       1.518325    1.712812556       3.266123 0.0006839472773 0.0002113846673 0.0007580876152 
3142         NO_ID       1.664014    1.439586584       1.610275       1.221341       1.376403       1.524383       1.437958       7.419451  0.00252668561 9.027328649e-05 5.766477372e-05 
3143         NO_ID       1.664374        1.33448       1.591695       1.233117       1.281052       1.568474       1.459947       5.539297  0.00148525444 0.0007346372327 3.65080757e-05 
3144         NO_ID       1.664526       1.631682        1.40303       1.234485       1.282098       1.709919       1.437752        6.54326 0.002543107745 0.0002612116325 0.0001912830752 
3145         NO_ID       1.664782       1.632706       1.408278       1.233539       1.141778       1.710125       1.481848       6.444292 0.0006688022697 0.000184420364 0.0003094631701 
3146         NO_ID        1.66479       1.322372       1.599151       1.232797       1.267601       1.568094    1.448933477       5.612481 0.001379654189 0.0006216814655 3.023439057e-05 
3147         NO_ID       1.665919       1.449158       1.389684       1.245261       1.222497       1.468006    1.617446741        4.64123 0.001043909294 0.0009674732665 3.475752539e-05 
3148         NO_ID        1.66593        1.61677       1.433078       1.233221        1.14133       1.697829        1.44492       4.656526 0.000607276888 0.000289993591 0.0003837718135 
3149         NO_ID       1.665935       1.369422        1.42202       1.254063       1.206945       1.795449       1.620946        5.08867 0.0009991680123 0.001246952778 4.741681261e-05 
3150         NO_ID       1.666441        1.51886       1.438856       1.257797       1.168759       1.734284       1.605415        9.13484  0.01602133381 0.001385390952 0.0002161559257 
3151         NO_ID       1.670297       1.623489       1.433791       1.487854       1.271189       1.653993       1.541221       0.499846 0.008566187811 0.0009319326152 2.927148232e-05 
3152         NO_ID       1.670422       1.326468       1.584391       1.240093       1.270991       1.578526       1.441975       5.551041 0.001289704147 0.0008100523061 7.308169616e-05 
3153         NO_ID       1.670982       1.361368       1.359352       1.225389       1.224863       1.531054       1.555745       6.682694 0.001108128874 0.0005861594674 4.721620673e-05 
3154         NO_ID       1.672069       1.614314       1.424077       1.483169    1.264250011       1.780021       1.536577       2.685521 0.008266682969 0.0008090305228 0.0001287911743 
3155         NO_ID       1.672095       1.384934       1.570036       1.249455       1.203569    1.651952786       1.605191       4.247574 0.0001003783024 0.001084472643 9.413686762e-05 
3156         NO_ID    1.672425915    1.416908053       1.617316       1.221285       1.422211       1.523103       1.441895       7.614803 0.002947719657 0.0001963086994 4.604441382e-05 
3157         NO_ID       1.672459         1.5102       1.342504       1.221308       1.308816       1.529369       1.618182       8.873529 0.001850169538 4.828482983e-05 0.0002273710183 
3158         NO_ID       1.672514       1.371082        1.60014       1.221159       1.365657       1.523105    1.426783425       7.357523 0.002417201287 0.0003210864794 5.253137468e-05 
3159         NO_ID       1.674249       1.519042       1.414613       1.222193       1.141111       1.508748       1.740519       9.134864 0.004014803347 0.0005797927601 0.0009452148972 
3160         NO_ID       1.674254       1.502452       1.345608       1.225276        1.30824       1.488315       1.617516       8.872625 0.002307146818 0.0003703849359  0.00022681988 
3161         NO_ID       1.674381         1.3552       1.423816       1.205813       1.141232       1.514232       1.599073       9.139696 0.002806517325 0.001100840097 0.000868076655 
3162         NO_ID       1.676666       1.445357       1.621064       1.223861       1.405549        1.44117       1.428038       7.676511  0.00277674044 0.0006475576628 8.933288457e-05 
3163         NO_ID        1.67707       1.306525       1.594105       1.238557       1.266367       1.707354       1.711721       9.996951 0.001294449034 0.0008451017553 8.669983616e-05 
3164         NO_ID        1.67819       1.627932       1.301697       1.393043       1.400187    1.723881564    1.527216312   0.8717141997 0.0001334451476 0.0004372070807 0.0007556887911 
3165         NO_ID       1.678591       1.603012       1.338622       1.298223       1.389421       1.787324       1.539915       7.840414 0.003745847553 0.001364263042 4.312595829e-05 
3166         NO_ID       1.679055        1.51904       1.480124       1.204839       1.142096       1.534712       1.511157        9.34808 0.001824714511 0.001491498905 0.0001753232933 
3167         NO_ID       1.679999       1.354654        1.44974    1.222570692       1.202845       1.435686       1.575971       4.656526 0.001037430109 0.0002521233565 0.0003610991251 
3168         NO_ID       1.680063       1.370078       1.427212       1.225045       1.202845       1.465238       1.567779       4.656538 0.0008478570189 0.0005915336749 0.0001674236447 
3169         NO_ID    1.681349118       1.304518       1.592979       1.226291       1.264891        1.60417       1.482619       6.445393 0.001561107589 0.0005939668872 7.830606356e-05 
3170         NO_ID       1.685583       1.399499       1.408242       1.227357       1.141393       1.422862       1.585273       6.718846 0.002812989325 4.177691957e-05 0.0005563900109 
3171         NO_ID       1.685631    1.375577102       1.407586       1.247069       1.223825    1.452302141       1.585337       6.784382 0.0007675651445 0.001310303347 1.430856267e-05 
3172         NO_ID       1.685663       1.449355       1.408866       1.247071       1.203577       1.451638       1.585113       6.785534 0.0008427714947 0.001294935145 1.791296589e-05 
3173         NO_ID       1.685663       1.527179       1.343466       1.229405       1.223089       1.457662       1.552569       6.775478 0.001822879233 0.000638836234 0.0001728062173 
3174         NO_ID       1.695741       1.360888       1.550397       1.224218        1.28218       1.553796       1.700003       8.626352 0.002783266253 5.245840909e-06 0.001050397842 
3175         NO_ID       1.701583        1.38226       1.407586       1.247925       1.223185       1.450862       1.585273       6.784058 0.0007992934274 0.001317231991 0.0005515965861 
3176         NO_ID       1.715134       1.383755       1.526242       1.214679    1.123841964       1.652167    1.717362549       2.590084 0.001853253758 0.001223607472 0.001912656843 
3177         NO_ID       1.730739       1.630148       1.589459       1.413747       1.428838       1.514827       1.675259       2.032075 0.0002625968078 5.248207743e-05 0.002736929535 
3178         NO_ID       1.731179       1.629292         1.6588       1.410035       1.439366       1.513163       1.616379       2.032587 0.0008930159325 0.0004144812094 0.002751062747 
3179         NO_ID    1.731250954       1.630132       1.661104    1.409650657       1.430374       1.513163    1.632447466       2.032075 0.0005268064332 8.25943669e-05  0.00273935581 
3180         NO_ID       1.735347       1.631156       1.636563       1.409651       1.482898       1.513419       1.668603       0.494539 0.003192700329 0.0006982820563 0.002218521693 
3181         NO_ID       1.735835         1.6317       1.665231       1.402728       1.428886       1.644235       1.675211       1.608395 0.0005727094531 0.0002547658997 0.002757678518 
3182         NO_ID       1.736383       1.318302       1.362406       1.214337       1.289809    1.713117463       1.591468       6.063498 0.001766665777 0.0003749697565 0.001889327434 
3183         NO_ID       1.736383       1.630164    1.665228627    1.402728338       1.428838       1.513163    1.642098801       2.032331 0.0005425180435 0.000405419877 0.002740660804 
3184         NO_ID       1.736383       1.646548       1.664432       1.405544       1.427046       1.508007       1.670987       2.032331 0.0008358501522 1.337036582e-05 0.002421950843 
3185         NO_ID       1.737663       1.646548        1.65008       1.402728       1.422694       1.743563       1.675851       1.847643 0.0005877230864 6.78647876e-05 0.002379692685 
3186         NO_ID       1.782927       1.375706       1.465447    1.245634364       1.269114         1.5535       1.491107       8.559088 0.001344936894 0.0001667889014 0.002608748709 
3187         NO_ID       1.782927    1.379061937       1.465447       1.238866       1.269114         1.5535       1.491107       8.559088 0.001487520149 1.099805215e-07 0.002604149555 
3188         NO_ID       1.783055        1.36137       1.567847       1.239542       1.277306       1.553628       1.491107        8.55896 0.001491775754 1.12770571e-05 0.002614063709 
3189         NO_ID    1.589465715       1.361344       1.403384    1.248840488       1.225361    1.403372774       1.559857    4.284690059 0.0006220615914 0.001095550598 0.0003992923742 
3190         NO_ID    1.604069584       1.519054       1.395336       1.225405       1.144656       1.513467       1.588182       9.150128 0.003111043728 0.0001300319112 0.0005612277802 
3191         NO_ID       1.612998       1.361344       1.403384    1.248840488    1.223137175    1.403372774       1.559857    4.284690059 0.0005884282833 0.0008389296034 4.606130695e-05 
3192         NO_ID       1.612998    1.375824261       1.403384       1.249133       1.225361       1.414943       1.559857        4.28469 0.0006891293571 0.0008073641661 2.491516713e-05 
3193         NO_ID        1.61395        1.37312       1.404128       1.249075       1.227929       1.623124       1.604281       4.432542 0.000570590172 0.0006870258587 9.311711287e-05 
3194         NO_ID       1.614733       1.461094       1.466971        1.33194       1.368145       1.508022        1.60547       1.705544 0.001837597642 4.548296503e-05 0.0009373933793 
3195         NO_ID       1.614859       1.527081       1.342152       1.239384       1.310048       1.575179       1.723356       8.814066 0.002678465766 0.0006181663649 2.779983641e-05 
3196         NO_ID       1.615115       1.508792       1.334344       1.217212       1.288623       1.509815        1.68342       8.872753  0.00196924435 0.0001758173397 0.0005421406581 
3197         NO_ID       1.615643       1.632222       1.453518       1.409253       1.421882       1.507451       1.666779       2.618955            100            100            100 
3198         NO_ID    1.616776666       1.354966       1.389708       1.247501       1.217441    1.424301415       1.601649       6.639822 0.0007141420498 0.000889241553 4.555873641e-05 
3199         NO_ID    1.618339707       1.622812    1.332817763       1.398667    1.423022655         1.7194       1.543912       0.576498            100            100            100 
3200         NO_ID       1.619086       1.369052       1.596517       1.242967       1.141315        1.58021       1.718435       0.152049   0.4408673948 0.001858937029  0.00245989703 
3201         NO_ID       1.620681       1.617108       1.410184    1.363932187       1.430446       1.508615       1.536751       2.445518 0.002725395637 0.0001521650238 0.001045323569 
3202         NO_ID       1.622637       1.439145       1.463017       1.348198       1.376602       1.508026       1.601118       1.802684  0.00298795425 0.0005839130548 0.0008364273811 
3203         NO_ID       1.622923       1.360193       1.569434        1.22518       1.308504       1.506655       1.626606       8.864673  0.00246184251 0.0001435055053 0.0003843905243 
3204         NO_ID       1.623035       1.361868       1.342272       1.136538       1.291951    1.617355481       1.591017        0.57771 0.001883262355 0.007885377992 0.005604337277 
3205         NO_ID       1.623114       1.307614    1.386563495       1.244423       1.290795       1.514614       1.796529       4.305265 0.001367682836 0.0007023608994 1.341305913e-05 
3206         NO_ID       1.623149       1.451433    1.461799516    1.331305919       1.367633       1.508006       1.539934    1.627483855 0.0003542968048 3.70265596e-05  0.00103159368 
3207         NO_ID       1.623182    1.331021672       1.597169       1.243175       1.269115        1.60319     1.79157538       5.835249 0.0009988680282 0.0007552656501 7.229194247e-05 
3208         NO_ID       1.623838       1.306078       1.597359       1.243783       1.249808       1.605758        1.76533       4.625401 0.0006465852722 0.0007650067897 4.536007437e-05 
3209         NO_ID       1.624299       1.527209       1.331126       1.225732       1.267652       1.555963       1.622024       8.563377 0.002155242208 0.0001366970705 0.0002741755389 
3210         NO_ID       1.624934       1.355808       1.399752       1.249339       1.220305    1.684852295       1.527409       4.432774 0.0002206618132 0.0008149912711 7.640330731e-05 
3211         NO_ID       1.624934    1.358537727       1.399752       1.249339       1.220305       1.709166       1.527409       4.432774 0.0002930497435 0.0007960789523 7.587750872e-05 
3212         NO_ID       1.624974       1.372069       1.586167       1.255869       1.285745       1.595133        1.43907       4.678449 0.001172878898 0.0005995504254 2.626678511e-05 
3213         NO_ID       1.625645       1.433513       1.460699        1.33176       1.364662       1.504654        1.52343       0.745872  0.00110489996 4.610473989e-05 0.001133104482 
3214         NO_ID       1.627022       1.366956       1.587697       1.208887       1.206867       1.579252       1.714199       6.411841 0.001344658977 0.0009100091007 0.000845072439 
3215         NO_ID       1.627185       1.518528       1.498536       1.225029       1.162384       1.507078       1.555694       9.112055 0.001412024486 0.0003826442637 5.008803836e-05 
3216         NO_ID       1.627278       1.369516       1.586403       1.242967       1.206907       1.570346       1.605655       6.705649 0.0002470369399 0.0007556760216 0.0001593316689 
3217         NO_ID       1.627279        1.36336       1.345898       1.229457       1.272314       1.777146       1.549921        2.57781 0.001461452819 6.038042355e-05 0.0002842902989 
3218         NO_ID       1.627283         1.5272       1.343466    1.239032759        1.27225       1.768954       1.550845        2.58117 0.001833168231 0.000169742332 0.0002094030658 
3219         NO_ID       1.627403       1.422802       1.455808       1.222847        1.30952       1.508347       1.649628       10.35221 0.002797633895 6.222502231e-05 0.0003899821494 
3220         NO_ID       1.627514       1.421229       1.637028       1.221085       1.485377       1.481918       1.466422       4.268639            100            100            100 
3221         NO_ID       1.627662    1.369003882       1.588465       1.244727       1.206851    1.543497908    1.718294839       6.443505 0.0004955179619 0.0008381254413 9.748381846e-05 
3222         NO_ID        1.62779       1.304514       1.624508       1.255063       1.272307       1.522294       1.762915       5.395889 0.0009402350733 0.0008350891074 5.740926517e-05 
3223         NO_ID       1.631042       1.575525       1.609059       1.253597       1.464451       1.517471       1.438278       4.780363 0.003512855544 0.0004479244068 7.130386232e-05 
3224         NO_ID       1.631259        1.32396       1.356789       1.258172       1.285728       1.602359       1.622473       8.610609 0.0006738383485 0.001055429539 0.0001865887297 
3225         NO_ID       1.631387        1.44327       1.332346       1.225221       1.166693       1.744269        1.59871        6.34977 0.0005940244674 0.0002357976211 0.0001081688892 
3226         NO_ID       1.631499       1.459508        1.34356       1.224876       1.341264       1.504995       1.736484        8.81395 0.002661469867 2.772507487e-05 0.0003493879647 
3227         NO_ID     1.63196994       1.576157    1.620793656       1.253597       1.464467    1.552023075       1.474286       4.774091 0.003534239935 0.0006538707503 1.101017958e-05 
3228         NO_ID    1.633452083       1.520536       1.422056       1.222597       1.351568       1.508856       1.601257       9.404848 0.002462175746 0.0001210451918 0.0002601605783 
3229         NO_ID       1.635743    1.679518339        1.36677       1.241473       1.337841       1.775634       1.566316       6.063914            100            100            100 
3230         NO_ID       1.636735        1.42663       1.356916       1.245253       1.222545       1.471348       1.617176       4.641338 0.0009766239655 0.0006653507869 0.0001706563991 
3231         NO_ID        1.63676       1.622978       1.408246       1.234487       1.111538       1.527163       1.409016       7.708828 0.001886651889 0.0006567767787 0.0008280906228 
3232         NO_ID       1.637226       1.448394        1.62938       1.196387       1.400143       1.700907       1.412671       8.208723 0.003104694606 0.001376439734 0.0009150860048 
3233         NO_ID       1.637307       1.435447        1.36847       1.240941       1.303441       1.702956       1.600561       7.846258 0.002067189858 0.000588412365 3.820811443e-05 
3234         NO_ID       1.637514       1.445322       1.616772       1.225443       1.402067       1.572395       1.416151       8.335699 0.003104012202 0.0003028643307 5.265790534e-05 
3235         NO_ID       1.637518        1.63213       1.425779       1.241573       1.140122       1.688733       1.500772         6.4575 0.001218661744 0.0001576695367 0.0002422285237 
3236         NO_ID       1.637529       1.623489    1.430916068       1.334254       1.271197       1.651559    1.542630901       1.607814 0.0003298848207 0.0001683951532 0.0005809737343 
3237         NO_ID        1.63753       1.451466       1.617156       1.223651       1.402063       1.578539    1.415551383       7.909715 0.003015959992 0.0002357893308  3.5264487e-05 
3238         NO_ID       1.637531         1.5006        1.43092       1.224606       1.303952       1.504119       1.546955       8.948017  0.00254179057 0.0004293126125 0.000134321394 
3239         NO_ID       1.637673       1.623464       1.534565       1.327606       1.293149       1.650167       1.572453       7.847286 0.001716746694 0.0007691229393 0.0002383768907 
3240         NO_ID       1.637787       1.629608       1.552085       1.329686       1.262405       1.623799       1.543269       1.588598 0.0004835906576 0.0001669298371 0.0005665512269 
3241         NO_ID       1.638079       1.303966       1.368446       1.241473       1.303249       1.768355        1.60062       4.555562 0.001600927529 0.0006178057355 9.302208902e-05 
3242         NO_ID       1.638143       1.304542       1.368386       1.241029       1.160048        1.76685       1.603121       6.068682 0.003158891493 0.0003550416048 0.000214882774 
3243         NO_ID       1.638143       1.304542       1.376662       1.240961       1.303409       1.765266       1.591345       8.169842 0.001864409314 0.0008435887698 0.0001182116856 
3244         NO_ID       1.638207       1.318878        1.36027       1.240929       1.298268       1.768914       1.600461        5.54321 0.001547231604 0.0006651683996 4.807792401e-05 
3245         NO_ID       1.638424       1.637722       1.408246       1.233459       1.141362       1.737787       1.462136       6.444444 0.0007138384055 6.72222869e-05 0.0003809928941 
3246         NO_ID       1.639238    1.389760398       1.617316       1.221285       1.422211       1.523103       1.441895       7.614803 0.003137067988 3.408141932e-05 9.756634025e-05 
3247         NO_ID       1.639238    1.444452688       1.617316       1.221285       1.422211    1.488784892    1.457581488       7.614803 0.003073926525 3.651757414e-06 8.657524934e-05 
3248         NO_ID       1.639238    1.444452688       1.617316    1.248753644       1.422211    1.488784892    1.436647788       7.614803  0.00316933913 0.0009533797029 0.0002820306753 
3249         NO_ID       1.639294       1.450085        1.61648       1.247909       1.421971       1.488785        1.45424       7.614807 0.003176323037 0.000940792907 0.0002754444673 
3250         NO_ID       1.639295       1.591252       1.341918       1.364271       1.429357       1.791276       1.540351       7.708898 0.003444459131 0.0003818981338 0.0004894784456 
3251         NO_ID       1.639305       1.519054       1.395336       1.225405       1.144656       1.513467       1.588182    8.679600329 0.002841386131 6.782748111e-05 0.0001508979429 
3252         NO_ID       1.639305        1.52301       1.429141       1.226289       1.199351       1.521228       1.736807       9.033622 0.001868410289 0.0001871810444 0.0001273974913 
3253         NO_ID       1.639307     1.50994845       1.333178       1.225036       1.308496       1.506683       1.620956       8.872625 0.002103389856 0.0001349374476 0.0001465648558 
3254         NO_ID       1.639307       1.526625        1.33113        1.22106       1.308752       1.504635        1.63734       8.663489 0.002579473987 0.0002831584799 0.0003999892157 
3255         NO_ID       1.639307       1.527201       1.342708       1.241272       1.309616       1.522059       1.723334       8.813938 0.002261514306 0.0005187528543 6.572279541e-05 
3256         NO_ID       1.639435       1.535938       1.607503       1.225404       1.305266       1.507835       1.621052       9.398045 0.001987616729 0.0002057576048 8.527025526e-05 
3257         NO_ID       1.639494       1.321572       1.420516       1.254061    1.194651366       1.415071       1.563633       4.206942 0.001969087345 0.002299879038 0.003779121457 
3258         NO_ID       1.639519       1.367273        1.34356       1.225388         1.3224       1.677035       1.620956       8.512177 0.002110279086 0.0002243072216 0.0001173249642 
3259         NO_ID       1.639566        1.31816       1.597169       1.243399      1.2178015       1.605658       1.765333       1.706481 0.0002757343758 0.0008839854828 7.333103759e-05 
3260         NO_ID       1.639627       1.488824       1.350736       1.225436       1.277232       1.506199       1.628891       9.397201 0.002235800858 0.0001130509724 0.000167856531 
3261         NO_ID       1.639673       1.621953       1.352068       1.334252       1.265501       1.653703       1.625701        1.87303 0.0005401259964 0.000453294469 0.0005987854253 
3262         NO_ID       1.639675       1.335224       1.325704       1.231232       1.298272       1.604567       1.616946       8.912299  0.00161532602 0.0005753944719 2.706059429e-05 
3263         NO_ID       1.639675       1.490232       1.351112       1.226332       1.269584       1.507287    1.613819301       9.075185 0.001821539294 0.0002075193003 7.139888616e-05 
3264         NO_ID       1.639689        1.36074       1.337892        1.22449       1.277339        1.78533       1.569345       4.764098 0.001571432551 0.0001469915897 0.0001990454672 
3265         NO_ID       1.639691       1.502136       1.357021       1.239228        1.30856       1.730647       1.622595       9.134897 0.002858363865 0.0007446125741 0.0001851232509 
3266         NO_ID       1.639691    1.519057613    1.331130164       1.225404       1.308496       1.506811       1.620956       8.872625 0.002074296302 0.0001447076034 0.0001404622136 
3267         NO_ID       1.639691       1.527209    1.331130164       1.225404       1.308496       1.506811       1.620956    9.637386818 0.002015530459 0.000199774058 8.394625642e-05 
3268         NO_ID       1.639691       1.527209    1.331130164       1.225404       1.308496       1.506811    1.679187705    8.855505635 0.002448004737 4.769828888e-05 0.000244031865 
3269         NO_ID       1.639691    1.552140877        1.34356       1.225404       1.308496       1.506811       1.620956       8.872625 0.002161744588 0.000201761665 0.0001077127748 
3270         NO_ID       1.639695       1.388472       1.369309        1.20622        1.30856       1.506695       1.642052       9.134513 0.002765531496 0.001038096796 0.0008021174397 
3271         NO_ID       1.639707       1.533353       1.331514       1.223612       1.308492       1.512955       1.622204       8.949533 0.002007969465 0.0001738149574 0.0001202031307 
