%eval_id interface    DAKOTA_RC_1    DAKOTA_RC_2    DAKOTA_RC_3    DAKOTA_RC_4    DAKOTA_RC_5    DAKOTA_RC_6    DAKOTA_RC_7    DAKOTA_EP_1    DAKOTA_EP_2       obj_fn_1       obj_fn_2 
544          NO_ID       3.095097       2.745091       1.785634       2.849086       2.928193       2.814083       3.018508       1.765635       2.204566   0.1229330665 0.001976550075 
545          NO_ID       3.095219       2.736915       1.775906        2.74995       2.919025    2.826796644       2.985756       1.715411       2.194326   0.1229076861 0.001997691042 
546          NO_ID       3.095235       2.614803       1.709602        2.84851       2.936869       2.852459       2.985756       0.937175       2.185623   0.1235531692 0.001209016299 
547          NO_ID       3.095235       2.729491        1.78725        2.82419       2.922829       2.808683       3.018524       0.928979    2.496434727   0.1233011073 0.002002936033 
548          NO_ID       3.096485       2.507776       2.239671       3.012502       2.674673       2.660401       2.913414        1.98641       2.194334   0.1238158467 1.593772023e-06 
549          NO_ID       3.096821       2.507776    2.353077793        3.01247       2.807793       2.661681       2.913286       1.601386       2.194326   0.1238652006 1.593772023e-06 
550          NO_ID       3.097035       2.606595       1.803512       2.897822       2.936821    2.721101627       2.971612       0.946027       2.210711   0.1235095449 0.0009214587568 
551          NO_ID       3.098417       2.728051       1.785642       2.881406       2.921933       2.810155        2.91406       1.765219       2.226198   0.1230327226 0.001939951134 
552          NO_ID       3.098419       2.616851       1.719906        2.88179       2.938021       2.810163       2.985756       3.042307       2.161243   0.1233262136  0.00125174723 
553          NO_ID     2.78637871       2.737683       1.775714       2.807806       2.922445       2.807851       3.018524       1.798457       2.187574   0.1354328452 0.001894560206 
554          NO_ID    3.015925176       2.614275       1.806498       2.751374       2.920033       2.806827       3.017692       1.995011       2.203966   0.1258345712 0.0009210627575 
555          NO_ID    3.077140143       2.515968       2.342699       3.012486       2.788977       2.679089       2.913286       1.765226        2.21071   0.1243544219 9.635007188e-05 
556          NO_ID       3.092915       2.607891       1.720002        2.88131       2.937461       2.849649       2.979868       2.781031       2.222107   0.1232527426 0.001209323298 
557          NO_ID       3.092917        2.51608       2.344299       3.029094       2.806341       2.809393       2.985995       2.747688       3.078166   0.1237469873 0.0002467588322 
558          NO_ID       3.093027       2.778131        1.77725       2.849022       2.922829       2.874155       3.017692       1.633283       2.204219   0.1228347104 0.002322051525 
559          NO_ID       3.093029       2.515974       2.344315       3.011974       2.789873       2.679091       2.915083        1.75433       2.292566   0.1237744023 9.859906829e-05 
560          NO_ID       3.093029       2.778115       1.818402       2.750686       2.920049       2.810163        3.01774       1.633899       2.209814   0.1228418527 0.002228106674 
561          NO_ID       3.093033       2.597635       1.774974       2.848766       2.922813       2.848715       3.017676       1.623255       2.226198   0.1235482048 0.0008840498165 
562          NO_ID       3.093035       2.598401       1.817964       2.897822       2.936421    2.880040958    2.938273705       1.765211       2.210711   0.1234511283 0.0007521760266 
563          NO_ID       3.093035       2.614023       1.785198       2.849022       2.920037       2.880058       2.972013       1.634007       2.209811   0.1233873484 0.0009566857007 
564          NO_ID       3.093043       2.515974       2.342715    2.982945444       2.789965       2.679073       2.914315       1.765226        2.20367    0.123783485 9.65860715e-05 
565          NO_ID       3.093043       2.614023       1.785634       2.849038       2.920013    2.848642867       3.012636    1.636711655       2.203963   0.1234952877 0.0009729816747 
566          NO_ID       3.093043       2.616851       1.752674       2.881774       2.920101       2.807659       2.985756       2.894851       2.210395   0.1232868261 0.001120931439 
567          NO_ID       3.093043    2.617771658    1.709157861    2.848291507       2.920013       2.875435       3.012636       1.765847       2.203963   0.1234080509 0.001357186062 
568          NO_ID       3.093043       2.778625         1.8184       2.898022       2.936397       2.900265       3.011594       1.764891       2.222103   0.1227915706 0.002231537669 
569          NO_ID       3.093045       2.515968       2.342507       3.012518       2.788977       2.679097       2.914054       1.765122        2.21071   0.1237853966 9.621707209e-05 
570          NO_ID       3.093045       2.728049       2.342699       3.012486       2.789857       2.685105       2.906118       1.591322       2.210454   0.1231195222 0.002012381018 
571          NO_ID       3.093045       2.778115       1.785642       2.881742       2.924145       2.810163       3.018508       1.985643       2.227094   0.1227117506 0.002285127583 
572          NO_ID       3.093059       2.647047       1.785442    2.875965355       2.913405       2.848691       3.012636       1.985751       2.226491   0.1232989351 0.001246118239 
573          NO_ID       3.093059       2.647047       1.785442       2.881742       2.913661       2.873267       3.017676       1.993943       2.226235   0.1233013942 0.001247089238 
574          NO_ID       3.093059       2.647047        1.78749       2.881742       2.914429       2.848563       3.012636       1.985751       2.210107   0.1232974694 0.001246299239 
575          NO_ID       3.093067       2.778115       1.818158       2.816254       2.935757       2.810155        2.97262       1.754323       3.074966   0.1228131849 0.002260003624 
576          NO_ID       3.093157       2.598403       1.785442       2.880766       2.921445       2.809643       3.018524       1.633299       2.472854   0.1235713368 0.0008400298866 
577          NO_ID       3.093217       2.777859       1.785442        2.88179       2.921577       2.899995       3.018524       2.026499       2.226774   0.1227302329 0.002276187598 
578          NO_ID       3.093217       2.778115       1.773666       2.840574       2.922445       2.783947       3.012636       1.625303       2.226454    0.122849784  0.00231868953 
579          NO_ID       3.093219       2.778113       1.816672        2.84099       2.952778       2.939608       3.016641       0.945179       2.104214    0.123123185 0.002242790651 
580          NO_ID       3.093233       2.614019       1.781858        2.88179       2.917325       2.810155        2.98574       1.765847       2.226198   0.1234043992  0.00096336869 
581          NO_ID       3.093259       2.598407        1.78366       2.897646       2.921445       2.900649       2.979548       1.765211       2.226327   0.1234379656 0.0008122929308 
582          NO_ID       3.094875       2.745091       1.806624       2.750782       2.969157    2.679533168       2.971654       1.767451       2.203798   0.1228740494 0.001928702152 
583          NO_ID       3.094947       2.614785    1.789382072        2.84902       2.939301       2.602592         2.9727       3.032283       3.074711   0.1233397738 0.001050481551 
584          NO_ID       3.094963       2.598401       1.806636        2.89766       2.938869       2.604832       2.972638       0.944155       3.074967   0.1236046591 0.0008034379449 
585          NO_ID       3.094965       2.598401       1.812064        2.89766       2.924581        2.60464       3.006236       0.968731       2.198039   0.1236090965 0.0007815809798 
586          NO_ID       3.094971     2.58841447       1.775724       2.832238       2.936821        2.60464       3.020828       1.722427       2.361878   0.1234910838 0.0008675658427 
587          NO_ID       3.094987       2.598401    1.797889777       2.858748       2.936357        2.60464       2.972636       0.968731    3.774592016   0.1237282313 0.0009041397844 
588          NO_ID       3.094987       2.598407        1.78726        2.89803       2.952122       2.602592    3.021800542       0.935963       2.202518   0.1235890241 0.0008301549024 
589          NO_ID       3.094987       2.778113        1.79789       2.859772       2.936333       2.605152        2.97262       0.968715       2.750487   0.1231306464 0.002270728606 
590          NO_ID       3.095003       2.573319       1.806568       2.750062       2.969205    2.813082462       2.978822       1.765227       2.374038   0.1234444977 0.0006541061829 
591          NO_ID       3.095003       2.769927       1.806568       2.750062       2.970085       2.603168       2.971654       1.591323     2.87082377   0.1227749363 0.002263034619 
592          NO_ID       3.095113       2.515968       2.342499       3.012534       2.786417       2.683057       2.913286       1.765122        2.21071   0.1237853966 9.621707209e-05 
593          NO_ID       3.095113       2.778115       1.785442        2.88179       2.921585       2.814131       3.018508   0.9319809356       2.227094   0.1231996541 0.002297720563 
594          NO_ID       3.095115       2.745351       1.785026       2.849022       2.906197        2.81413       3.018508       1.592535       2.227091   0.1230092557 0.001974756078 
595          NO_ID       3.095219       2.737683       1.775714       2.807806       2.922829       2.808555       3.018524       1.716537       2.116118   0.1229299672 0.002010656021 
596          NO_ID       3.095219       2.737683       1.775714       2.807806       2.922829       2.808555       3.018524       1.780947       2.116118   0.1229112483 0.002010807021 
597          NO_ID       3.095221       2.531843       2.340083        2.94695       2.788909       2.866033       2.913798       1.733482        2.10831   0.1237160695 0.000274440788 
598          NO_ID       3.095225       2.769927       1.785578       2.848366       2.929121       2.867331       3.018508       1.589507        2.37455   0.1228867703 0.002294767568 
599          NO_ID    3.096146242       2.515984       2.300011       3.011974       2.805361       2.677297       2.907915       1.716074       2.198166   0.1237917852 9.292007734e-05 
600          NO_ID       3.096821       2.507776    2.370748163        3.01247       2.807793    2.668672611       2.913286       1.601386       2.194326   0.1238652006 1.593772023e-06 
601          NO_ID       3.096845       2.507776       2.336235        3.01247       2.805793       2.661489       2.913284       1.625962       2.194326   0.1238620758 1.593772023e-06 
602          NO_ID       3.098405       2.614275       1.785442        2.75075       2.937969       2.810163       3.012636       1.472693       2.154814    0.123492083 0.0009763446694 
603          NO_ID       3.098549       2.515968    2.296162184    2.627046438       2.790349       2.679073       2.907915       1.764714       2.227094   0.1237780196 9.432107511e-05 
604          NO_ID    3.085249196       2.500096       2.340077        3.02871       2.806309       2.868785       2.979851       2.672936        3.07407   0.1243401668 1.593772023e-06 
605          NO_ID    3.090988032       2.573319       1.806568       2.750062       2.969205    2.813082462       2.978822       1.765227       2.374038   0.1234444977 0.0006541061829 
606          NO_ID       3.092899    2.601866597       1.719906       2.880798       2.937333       2.849651       2.979868       2.802903       2.227035   0.1232551363 0.001213008292 
607          NO_ID       3.092915    2.563398738       1.720002        2.88131       2.937461       2.849649       2.979868       2.781031       2.222107   0.1234797548 0.0008202249182 
608          NO_ID       3.092917       2.515968       2.342635       3.012486       2.805349       2.866737       2.907933        1.76521        2.21071   0.1237571528 9.713707062e-05 
609          NO_ID       3.092941    2.472146042       2.340077        3.02871       2.806309       2.868785       2.979851       2.672936        3.07407   0.1238901073 1.593772023e-06 
610          NO_ID       3.093027       2.745351        1.75229       2.816254       2.920037       2.809323       3.018716       1.624275       2.115606   0.1229776708 0.002101821876 
611          NO_ID       3.093029       2.515974       2.344315       3.011974       2.789873    2.660665341       2.915083        1.75433       2.292566    0.123775888 9.877606801e-05 
612          NO_ID       3.093035       2.597633        1.81798       2.849182        2.95289    2.979799823     3.03050878       0.934939       2.104214    0.123739711 0.0007915309639 
613          NO_ID       3.093035       2.597639       1.785196        2.84899       2.952806       2.979832       2.971841       1.633307       2.104086   0.1234059841 0.0008312519006 
614          NO_ID       3.093035       2.614017       1.817982       2.849214       2.920121       2.880026       3.016813       0.935639       2.209939   0.1236458449 0.0009156417661 
615          NO_ID       3.093043       2.616851       1.752674    2.874416187       2.920101       2.807659       2.985756       2.894851       2.210395   0.1232868261 0.001120931439 
616          NO_ID       3.093043       2.713089        1.81841       2.750342       2.920013       2.900281       3.011594       1.764891       2.210583   0.1230360212 0.001768965406 
617          NO_ID       3.093043       2.747923       1.806626       2.750702       2.952773       2.678509       2.971654       1.767451       2.210398    0.122851986 0.002072629922 
618          NO_ID       3.093045       2.500096       2.340139       3.028894       2.789937       2.679089       2.979787       1.765226       3.062678   0.1238139209 1.593772023e-06 
619          NO_ID       3.093045       2.515974       2.344411       3.012486       2.790001       2.679089       2.915083       1.732458     3.23752657   0.1237072589 0.0002163478806 
620          NO_ID       3.093045    2.537353652       2.342699       3.012486       2.788977       2.679089       2.913286       1.765226        2.21071   0.1237267547 0.0002720437919 
621          NO_ID       3.093045       2.596977       2.342689    2.690258952       2.805361       2.679073       2.913286       1.765226        2.22223   0.1235391905 0.0008638378487 
622          NO_ID       3.093045       2.600449       1.818208       2.881788       2.924581       2.604896       3.006236       0.969755       2.210327   0.1235594203 0.0009106477741 
623          NO_ID       3.093045       2.778123       1.773674       2.881742       2.940529       2.783251       3.017692       1.983707       2.226774   0.1227071728 0.002322104525 
624          NO_ID       3.093219       2.672067       1.720098       2.849022       2.922533       2.875699        2.98574       3.034215       2.227099   0.1229759694 0.001806695346 
625          NO_ID       3.093219       2.737671        1.78301       2.807806       2.935909       2.801691       3.018204       2.026499       2.181142   0.1228557561 0.001976763075 
626          NO_ID       3.093275       2.598407       1.785708        2.83211       2.936821         2.6056       3.012636       1.722747       2.361878   0.1234910582 0.0008305239018 
627          NO_ID       3.093731       2.607875       1.846882       2.750238       2.938865       2.849651       2.978844       3.851479       2.227035   0.1236924839 0.001281637183 
628          NO_ID       3.093749       2.507776       2.298091       3.012854       2.823265       2.668675       2.978822        2.02737       2.227094   0.1237413371 1.593772023e-06 
629          NO_ID       3.094067       2.745363       1.775714       2.807806       2.924145       2.808379       3.018506       1.715411       2.116246     0.12293033 0.002010660021 
630          NO_ID       3.094773        2.49959    2.285049674       3.013238       2.839013       2.674305       2.906078       1.591322       2.177174   0.1238650163 1.593772023e-06 
631          NO_ID       3.094773        2.49959       2.311915    3.015281415       2.839013       2.674305       2.906078       1.591322       2.177174   0.1238650163 1.593772023e-06 
632          NO_ID       3.094797       2.507778       2.340331       3.012486       2.788909       2.669681       2.913286       1.724266        2.10831   0.1238659584 1.593772023e-06 
633          NO_ID       3.094875       2.614019       1.752672       2.881854       2.936485       2.808683       2.985756       2.894851       2.203795   0.1233049077 0.001146575398 
634          NO_ID       3.094947       2.614785       1.806636        2.84902    2.918194621       2.602592         2.9727       3.032283       3.074711   0.1233081543 0.0009892146489 
635          NO_ID       3.094955       2.606599       1.775724       2.897774       2.922469       2.899561        2.98774       1.764891       2.209943   0.1234160732  0.00100101963 
636          NO_ID       3.094961       2.777859       1.752674        2.88179       2.923049       2.899435       3.019036       1.722579       2.161238   0.1227943197 0.002414119378 
637          NO_ID       3.094963       2.614803        1.74653       2.897646       2.920101       2.807403       2.985756       2.893827       2.198107   0.1232854128 0.001120598439 
638          NO_ID       3.094963       2.737671       1.752258       2.873598       2.937381       2.813418       3.018508       1.592535       2.214803   0.1229879528 0.002109766863 
639          NO_ID       3.094965       2.770435       1.816354       2.742238       2.937393       2.801971        3.01774       1.732203       2.209814    0.122779783  0.00223088567 
640          NO_ID       3.094971    2.599660844       1.775724        2.81611    2.915316195       2.602464       3.020764       1.722395       2.361878   0.1234451752 0.0009979836349 
641          NO_ID       3.094987    2.623384255       1.810556       2.897916       2.922533       2.603951       3.005404       3.065883       3.074711    0.123332962  0.00118312334 
642          NO_ID       3.095001       2.720771       1.782058       2.881134       2.970061       2.865195       2.906124       1.591323       2.226198   0.1230544264 0.001805026349 
643          NO_ID       3.095093       2.737671       1.784098       2.750334       2.920433       2.826725         2.9855       1.715411       2.361878   0.1229236867 0.001966457091 
644          NO_ID       3.095115       2.745351        1.78301        2.78323       2.906197       2.801843       3.018716       1.722579       2.127894    0.122943595 0.001968397088 
645          NO_ID       3.095219       2.728211       1.775714       2.881278       2.921933       2.848811        3.01238       1.765219       2.226198    0.122962515 0.002010044022 
646          NO_ID       3.095219       2.736915       1.810026       2.816494       2.935413       2.866857        3.00622       1.721555       2.194326   0.1229513888 0.001930394149 
647          NO_ID       3.095989       2.507792       2.243772    2.929400731       2.806261       2.668673        2.91431        0.55281       2.194326   0.1240165589 1.593772023e-06 
648          NO_ID       3.096289       2.777859        1.81821       2.881406       2.906105       2.899993       2.952988       1.600515       2.194006   0.1229547672 0.002200110719 
649          NO_ID       3.096501       2.515968       2.309303       2.627302       2.674637       2.676785       2.913415        1.98641       2.227094    0.123746004 9.197107886e-05 
650          NO_ID       3.096821       2.507776     2.37074343        3.01247    2.771269889       2.661681       2.913286       1.601386       2.194326   0.1238646886 1.593772023e-06 
651          NO_ID       3.096821       2.507776    2.393058156        3.01247       2.807793       2.661681       2.913286       1.601386       2.194326   0.1238652006 1.593772023e-06 
652          NO_ID       3.097269       2.531841       2.335987       2.946934       2.805793       2.857841       2.913796       1.635178       2.194326   0.1237179765 0.0002744217881 
653          NO_ID       3.097298       2.508304       2.300011       3.011974       2.804045       2.677473       2.907933        1.78161       2.198038   0.1238424135 1.593772023e-06 
654          NO_ID       3.098417    2.686866527       1.785642       2.881406       2.921933       2.810155        2.91406       1.765219       2.226198    0.123197297  0.00149656484 
655          NO_ID       3.098417       2.736755       1.785642       2.816382       2.922445       2.810155       2.920204       1.705171       2.181654   0.1230576687 0.001942798129 
656          NO_ID       3.098419       2.777207       1.810152       2.750334       2.921957    3.055838746        2.97959       1.765219       2.373782    0.122819231 0.002221460685 
657          NO_ID       3.098533       2.507776       2.240299       3.012246       2.790385       2.662689       2.907914       1.764714       2.194334   0.1238469854 1.593772023e-06 
658          NO_ID     3.06116034       2.720771       1.782058       2.881134       2.970061       2.865195       2.906124       1.591323       2.226198    0.124211008 0.001803043352 
659          NO_ID    3.062610467        2.51608       2.344299       3.029094       2.806341       2.809393       2.985995       2.747688       3.078166    0.124902887 0.0002434878374 
660          NO_ID    3.079949976       2.614023       1.785198       2.849022       2.920037       2.880058       2.972013       1.634007       2.209811   0.1239497245 0.0009563957012 
661          NO_ID    3.090143045       2.515984       2.300011       3.011974       2.805361       2.677297       2.907915       1.716074       2.198166   0.1237917852 9.292007734e-05 
662          NO_ID       3.092917       2.778147        1.81821       2.767118       2.937409       2.810411       3.012636       1.633571       3.078166   0.1230101621 0.002345743487 
663          NO_ID       3.093029        2.48295       2.338939       3.012998       2.788337       2.679091       2.920207        1.76585        2.22703   0.1238953618 1.593772023e-06 
664          NO_ID       3.093029       2.515974       2.344315       3.011974       2.789873    2.654554328       2.915083        1.75433       2.292566    0.123775888 9.877606801e-05 
665          NO_ID       3.093029       2.516048       2.344299        3.01271       2.788981       2.809201       2.985995        2.74484       2.203966   0.1236977032 0.0002150948826 
666          NO_ID       3.093029       2.729475       1.816428       2.766558       2.923121       2.810163       3.012108       1.634155       2.209942   0.1229695465 0.001924501158 
667          NO_ID       3.093029       2.737603        1.81821       2.750718       2.919973       2.810171       3.017996       1.983619        2.21039   0.1228898337 0.001919510166 
668          NO_ID       3.093029       2.778919        1.81821        2.75035       2.920049       2.810219       2.978844       1.634051       2.210622   0.1228961297 0.002207220708 
669          NO_ID       3.093035       2.597639       1.818088       2.848366       2.952821       2.813946       2.979014       1.765227       2.366358   0.1234026879 0.0007699159984 
670          NO_ID       3.093035       2.614791        1.81841       2.897798       2.922053       2.899513       2.995212       1.764891       2.210583   0.1234161449 0.0009101827748 
671          NO_ID       3.093035    2.652048642        1.82012       2.881438       2.936437       2.879785        2.94785       1.765211       2.156567   0.1232520005 0.001171517358 
672          NO_ID       3.093043       2.747923    1.794631899       2.750702       2.952773       2.678509       2.971654       1.767451       2.210398    0.122851986 0.002089033896 
673          NO_ID       3.093043       2.747923       1.806626       2.750702       2.952773    2.700706273       2.971654       1.767451       2.210398   0.1228518379 0.002072266923 
674          NO_ID       3.093045    2.255100948       2.342255        3.02887       2.789985       2.679345       2.905507       1.732458       2.341782   0.1244954989  0.00123249681 
675          NO_ID       3.093045       2.269254       2.344411       3.012486       2.788977       2.679089       2.915083       1.732458       2.276246   0.1244667521 0.001141912955 
676          NO_ID       3.093045       2.466306       2.336091        2.94695       2.790001       2.726769       2.913803       1.732458       2.287638   0.1239320729 1.593772023e-06 
677          NO_ID       3.093045       2.499584       2.342699        3.01287       2.788977       2.679089       2.947078       1.761898       2.204054    0.123799705 1.593772023e-06 
678          NO_ID       3.093045       2.515974       2.344411     3.03712721       2.790001       2.679089       2.915083       1.732458     3.23752657   0.1237094207 0.0002160718811 
679          NO_ID       3.093045       2.616855        1.81821       2.808878       2.937013       2.801249       3.006236       2.016259       2.361942   0.1234212772 0.0009179447624 
680          NO_ID       3.093045       2.745347       1.815778        2.78323       2.906197       2.810291        3.00622       1.722579       2.127894   0.1229469552  0.00192322916 
681          NO_ID       3.093045       2.778115       1.785642       2.881742       2.924145    2.796880797       3.018508       1.985643       2.227094   0.1227089932 0.002284560584 
682          NO_ID       3.093045       2.778123       1.773674       2.881742       2.940529       2.783251       3.017692       1.983707    2.147585171   0.1226895287 0.002317667532 
683          NO_ID       3.093045       2.778123       1.773674       2.881742       2.940529       2.783251       3.017692       1.983707    3.007920293   0.1228711851  0.00241304038 
684          NO_ID       3.093045       2.778161       2.342699       3.012486       2.790001       2.679089       2.913286       1.765226       2.222102   0.1229682133 0.002311530541 
685          NO_ID       3.093067       2.778115       1.818158       2.816254    2.911194329       2.810155        2.97262       1.754323       3.074966   0.1228336522 0.002254710632 
686          NO_ID       3.093173       2.531427       2.311539       2.947462       2.788941       2.809905       2.920222       1.764554       2.227094    0.123704603 0.0002655308022 
687          NO_ID       3.093217       2.777859       1.785442        2.88179       2.921577       2.899995       3.018524       2.026499    1.139445101   0.1229629279 0.002263190618 
688          NO_ID       3.093219       2.712587       1.703107       2.849022       2.938993       2.848787       2.985436       2.682455       2.226203   0.1227782549 0.002121272845 
689          NO_ID       3.093233       2.647043       1.787234       2.880766       2.918861       2.810155       2.980616       1.754327       2.291734    0.123229444  0.00122699927 
690          NO_ID       3.093241       2.745283       1.720098       2.849022       2.922497       2.875779       3.018508       1.757443       2.204566   0.1229634423 0.002189619736 
691          NO_ID       3.093259       2.647047       1.787682       2.881774       2.919397       2.900521        2.98518       1.764955       2.209815   0.1232736835 0.001234656258 
692          NO_ID       3.094321       2.728467       1.785642       2.873342       2.921933       2.808555       2.920204       1.765219       2.222102   0.1230336881 0.001937106138 
693          NO_ID       3.094867       2.647571       1.775714       2.881262       2.936433       2.807403        2.98166       1.716067       2.198107    0.123224512 0.001267671205 
694          NO_ID       3.094947       2.614785       1.789362       2.848508       2.952773       2.602848       2.972684       1.721563       3.074967   0.1233810245 0.0009827386592 
695          NO_ID       3.094963       2.531443       2.344307       2.963206       2.788941       2.807393       2.919942       2.895722       2.198422    0.123637061 0.0002703707945 
696          NO_ID       3.094963       2.704897       1.775724       2.750318       2.920429       2.900329       3.004122       1.764891       2.209943   0.1230454549 0.001700069516 
697          NO_ID       3.094981       2.606599       1.818218       2.833262       2.936805       2.866785        3.01006       1.721363       2.550678   0.1234915644 0.0009431827222 
698          NO_ID       3.095001       2.720771       1.782058       2.881134       2.970061       2.865195    2.896026132       1.591323       2.226198   0.1230710146 0.001802290353 
699          NO_ID       3.095003       2.573319       1.773676       2.750686        2.96919       2.978968       2.971649       1.633307       2.111766   0.1234470788 0.0007451570378 
700          NO_ID       3.095075       2.671875       1.785634       2.849086       2.928229       2.814003        2.98574       3.042407       2.227099   0.1230925102 0.001472385879 
701          NO_ID       3.095091       2.598403       1.752618       2.882416       2.919973       2.873195       2.985036       2.895059       2.210331    0.123374644 0.0009905056468 
702          NO_ID       3.095093    2.754277577       1.784098       2.750334       2.920433       2.826725         2.9855       1.715411       2.361878   0.1228496993 0.002119614847 
703          NO_ID       3.095099       2.729473       1.812012       2.881276       2.936885        2.60464       2.964557       0.968923       2.886167   0.1232155145 0.001951556115 
704          NO_ID       3.095115       2.745351        1.78301        2.78323       2.906197       2.801843       3.018716       1.722579    1.858751862   0.1229138661 0.001962085098 
705          NO_ID       3.095115       2.778119       1.785442       2.816254       2.923469       2.801707       3.018716       1.754323       2.198038    0.122776313 0.002283030587 
706          NO_ID       3.095219       2.736915       1.775906       2.750462       2.927217       2.827053       3.018524       1.716539       2.193942   0.1229430729 0.002013453016 
707          NO_ID       3.095219       2.737683    1.753241834       2.807806       2.922829       2.808555       3.018524       1.716537       2.116118   0.1229299672 0.002104987871 
708          NO_ID       3.095219       2.737683       1.775714       2.807294       2.914637       2.808299       2.985756       1.715409       2.116502   0.1229274582 0.001996185044 
709          NO_ID       3.095221       2.531443       2.344327       2.947462       2.775469       2.808433       2.919958       3.043178        2.11215   0.1236502531 0.0002691137965 
710          NO_ID       3.095221       2.614803        1.74653        2.88139       2.920101       2.808699       2.985756       1.730563       2.112091   0.1233977492 0.001092183485 
711          NO_ID       3.095267       2.745111       1.817794        2.84851       2.906189       2.898778       3.018244       1.601399       2.112083   0.1229973451  0.00191738217 
712          NO_ID       3.096242       2.483216       2.270827       3.028358       2.789029       2.677297       2.912011       2.893834       2.198166   0.1238371132 1.593772023e-06 
713          NO_ID       3.096501       2.515968       2.309303       2.627302       2.674637       2.676785       2.913415        1.98641    1.953479272   0.1237951618 9.254707794e-05 
714          NO_ID       3.097269       2.581509       2.344307        3.01247       2.805793       2.810161       2.915076       1.635178       2.194326   0.1235540526 0.0008919088039 
715          NO_ID       3.098417    2.686866527       1.785642    2.853114499       2.921933       2.810155        2.91406       1.765219       2.226198   0.1231971395  0.00149653184 
716          NO_ID       3.098419       2.777207       1.810152       2.750334       2.921957    3.055838746        2.97959    1.828247432       2.373782   0.1227976193 0.002221266685 
717          NO_ID       3.099315       2.737267       1.775714        2.81587       2.922829       2.810155        3.01238       1.715411       2.120214   0.1229310799 0.002012860017 
718          NO_ID    2.703174586       2.515968       2.309931    2.627046438       2.790349       2.679073       2.907915       1.764714       2.227094   0.1435315419 8.376209194e-05 
719          NO_ID    3.082714145       2.736915       1.775906        2.74995       2.919025       2.816235       2.985756       1.715411       2.194326   0.1234713389  0.00199850604 
720          NO_ID       3.089119       2.515984       2.301035    2.831540657       2.806257       2.677361       2.914333       1.721562       2.227034   0.1237814946 9.348307645e-05 
721          NO_ID       3.090988       2.573319       1.818344       2.750062       2.968565       2.866842        2.98139       1.722219        2.36175     0.12345619 0.0006476001933 
722          NO_ID        3.09205       2.515734       2.308203       3.012358       2.791537       2.677297       2.907653       1.601386       2.198102   0.1238066905 9.40750755e-05 
723          NO_ID       3.092267       2.684817       1.820376       2.881438       2.936437       2.879785       2.946826       1.765211       2.226199   0.1231243078 0.001454722907 
724          NO_ID       3.092771       2.593675        1.72004        2.84803       2.937333       2.851699       2.979844       2.813799       2.366363   0.1233471299 0.001080802503 
725          NO_ID       3.092941       2.500096       2.340077        3.02887       2.789925       2.869041       2.979787       2.681128        3.07407   0.1237767014 1.593772023e-06 
726          NO_ID       3.092957       2.500096       2.339053       3.028582       2.838181       2.813081       2.979847       2.672936       3.074454   0.1237628884 1.593772023e-06 
727          NO_ID       3.093029       2.253904       2.340715        3.01271       2.788341       2.900337       2.979595       2.810376       2.226366   0.1244149109 0.001233322809 
728          NO_ID       3.093029       2.515974       2.344315       3.011974       2.789873       2.679091       2.915083        1.75433    2.280170981   0.1237761388 9.859006831e-05 
729          NO_ID       3.093029       2.515974       2.344315       3.011974       2.789873       2.679091    2.924900118        1.75433       2.292566   0.1237558937 9.949506686e-05 
730          NO_ID       3.093029       2.597889       1.817956       2.898142       2.936433       2.810153       2.950562       1.765211       2.210711   0.1234299002 0.0007564970198 
731          NO_ID       3.093029       2.606339        1.77373       2.750782       2.928225       2.807851       3.018524       1.993831       2.227098   0.1234163371 0.001002504628 
732          NO_ID       3.093029       2.616835       1.740898       2.882352       2.920033       2.807659       3.017692       2.895107       2.203967    0.123349157 0.001178132348 
733          NO_ID       3.093029       2.778115       1.818402        2.76695       2.920049       2.810155       3.011592       1.630723        2.20367   0.1228435632 0.002227732675 
734          NO_ID       3.093035       2.499344       2.300011        3.01223       2.805361       2.682929       2.905291       1.765226       2.198166   0.1238433238 1.593772023e-06 
735          NO_ID       3.093035       2.597639       1.818088       2.848174       2.952821       2.814002       2.973446       1.716075       2.366102   0.1234093148 0.000769497999 
736          NO_ID       3.093035       2.598401       1.817962       2.881422       2.936421       2.904617       2.978844       1.764891       2.210711   0.1234211386 0.0007763329881 
737          NO_ID       3.093035       2.598401       1.817964       2.897822    2.938865819    2.880040958    2.938273705       1.765211       2.210711   0.1234511283 0.0007521760266 
738          NO_ID       3.093035       2.614023       1.785198       2.849022       2.920037       2.880058       2.972013    2.058027504       2.209811   0.1233262778 0.0009446207199 
739          NO_ID       3.093035       2.614785        1.82206        2.89715       2.917989       2.814505       2.978824       1.762519       2.291735   0.1233674332 0.0009049527831 
740          NO_ID       3.093035    2.630287691       1.785198       2.849022       2.920037       2.880058       2.972013       1.634007       2.209811   0.1233186615  0.00108880449 
741          NO_ID       3.093035       2.778627        1.81841       2.750366       2.920037       2.880051       3.005452       1.633899       2.209814   0.1228491926 0.002227959675 
742          NO_ID       3.093043       2.614291       1.818274       2.743438       2.920101       2.806827       2.985756       1.994755       2.210394   0.1233679069 0.0008969217959 
743          NO_ID       3.093043       2.662515       2.340211        2.96295       2.788949       2.808241        2.91995       1.716074       2.198422   0.1233058798 0.001424351955 
744          NO_ID       3.093043       2.713089       1.818412       2.766742       2.920013       2.875705        3.01153       1.765211       2.210583   0.1230351421 0.001769341406 
